Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
6015,15995,XDIAVEL S THRILLING BLACK,Ducatti Sportbike,2017
14945,9542,STREETFIGHTER F848 BASE,Ducatti Standard,2015
582,34995,SPORTCLASSIC SPORT 1000 S,Ducatti Classic / Vintage,2009
2287,15450,SUPERSPORT 950 S,Ducatti Sportbike,2021
572,24999,STREETFIGHTER V4 S DUCATI RED,Ducatti Sportbike,2022
2796,29995,PANIGALE V2 BAYLISS 1ST CHAMPIONSHIP 20TH ANNIVERSARY,Ducatti Sportbike,2022
1031,34094,PANIGALE V4 S,Ducatti Sportbike,2019
3560,21161,PANIGALE V4 DUCATI RED,Ducatti Sportbike,2021
6128,7999,SCRAMBLER ICON GREY,Ducatti Standard,2017
121,34995,MULTISTRADA V4 PIKES PEAK LIVERY,Ducatti Sportbike,2023
810,9718,SCRAMBLER,Ducatti Standard,2019
5863,11995,MONSTER 1200 S,Ducatti Sportbike,2018
3663,16999,XDIAVEL S THRILLING BLACK,Ducatti Sportbike,2016
6,3995,E-SCRAMBLER 1100,Ducatti Electric Bicycle,2021
175,23995,STREETFIGHTER V4 S DUCATI RED,Ducatti Sportbike,2021
3,17695,DESERTX,Ducatti Standard,2023
0,39500,PANIGALE V4 SP2,Ducatti Sportbike,2023
0,38500,PANIGALE V4 SP WINTER TEST LIVERY,Ducatti Sportbike,2022
0,26795,MULTISTRADA V4S DUCATI RED / SPOKED WHEELS 950 S SPOKED WHEELS,Ducatti Sportbike,2022
22369,11490,MULTISTRADA 1200 S TOURING PKG RED,Ducatti Sport Touring,2015
2410,45888,PANIGALE R SUPERLEGGERA V4,Ducatti Sportbike,2014
14500,7999,DIAVEL,Ducatti Sportbike,2012
3,18095,SUPERSPORT 950 S,Ducatti Sportbike,2023
9391,14990,XDIAVEL DARK STEALTH,Ducatti Sportbike,2016
0,26995,DIAVEL V4 THRILLING BLACK BASE,Ducatti Sportbike,2023
3,27995,MULTISTRADA V4 S TRAVEL & RADAR SPOKED WHEELS,Ducatti Standard,2023
3355,14895,SCRAMBLER 1100 SPORT PRO,Ducatti Sportbike,2021
411,10995,MONSTER,Ducatti Sportbike,2021
3195,29989,PANIGALE V4 S DUCATI RED,Ducatti Sportbike,2020
1503,11999,SCRAMBLER 1100,Ducatti Standard,2018
7768,13999,SUPERBIKE 1198 S,Ducatti Sportbike,2009
3,19195,MULTISTRADA V2 S,Ducatti Standard,2023
2,18695,HYPERMOTARD 950 SP,Ducatti Sportbike,2023
1,22395,PANIGALE V2 BAYLISS 1ST CHAMPIONSHIP 20TH ANNIVERSARY,Ducatti Sportbike,2023
6,31595,PANIGALE V4 S DUCATI RED,Ducatti Sportbike,2023
2727,12495,MONSTER 937+,Ducatti Sportbike,2022
1135,8999,SCRAMBLER ICON DARK,Ducatti Standard,2021
1874,39990,PANIGALE V4 R RED,Ducatti Sportbike,2020
4563,11990,MONSTER 821 STEALTH SPECIAL BLACK,Ducatti Sportbike,2020
1502,7999,MONSTER 821,Ducatti Sportbike,2016
1599,7995,SCRAMBLER FLAT TRACK PRO,Ducatti Standard,2016
12419,10490,DIAVEL CARBON,Ducatti Sportbike,2011
0,12995,MONSTER + DUCATI RED,Ducatti Sportbike,2023
6,22395,PANIGALE V2 BAYLISS 1ST CHAMPIONSHIP 20TH ANNIVERSARY,Ducatti Sportbike,2023
6,15595,MONSTER SP LIVERY 821 STRIPE,Ducatti Sportbike,2023
1130,11995,MONSTER + AVIATOR GREY,Ducatti Sportbike,2022
3,25495,STREETFIGHTER V4 S,Ducatti Sportbike,2022
4130,18890,DIAVEL 1260 S SANDSTONE GREY,Ducatti Sportbike,2019
2293,7499,SCRAMBLER 800 ICON,Ducatti Standard,2016
11224,10885,MTS1200 MULTISTRADA 1200 ENDURO W/ABS TOURING,Ducatti Sport Touring,2016
6,14895,SCRAMBLER 1100 TRIBUTE PRO GIALLO OCRA 1100 PRO,Ducatti Standard,2023
5,21495,PANIGALE V2 BAYLISS 1ST CHAMPIONSHIP 20TH ANNIVERSARY,Ducatti Sportbike,2023
2,18295,DESERTX RR22 LIVERY,Ducatti Sportbike,2023
0,18195,STREETFIGHTER V2 STORM GREEN,Ducatti Sportbike,2023
2,17995,STREETFIGHTER V2 DUCATI RED,Ducatti Sportbike,2023
1,18695,HYPERMOTARD 950 SP LIVERY,Ducatti Sportbike,2023
2,25995,DIAVEL 1260 S,Ducatti Cruiser,2023
0,16795,DESERTX DESERT SLED,Ducatti Dual Sport,2023
964,13495,SCRAMBLER NIGHTSHIFT,Ducatti Standard,2022
1,26995,MULTISTRADA V4S AVIATOR GREY / SPOKED WHEELS 950 S SPOKED WHEELS,Ducatti Sportbike,2022
0,25795,MULTISTRADA V4S DUCATI RED / ALLOY WHEELS V4 S SPORT,Ducatti Sportbike,2022
5651,13495,MULTISTRADA 950 S SPOKED WHEEL,Ducatti Standard,2020
1940,33999,PANIGALE V4 SPECIALE,Ducatti Sportbike,2018
3256,10999,DIAVEL,Ducatti Cruiser,2013
6,18195,STREETFIGHTER V2 STORM GREEN,Ducatti Sportbike,2023
6,19195,MULTISTRADA V2 S STREET GREY,Ducatti Sportbike,2023
1,19195,MULTISTRADA V2 S STREET GREY,Ducatti Sportbike,2023
6,18295,DESERTX RR22 LIVERY,Ducatti Sportbike,2023
0,15595,MONSTER SP,Ducatti Sportbike,2023
6,15195,SUPERSPORT 950 DUCATI RED,Ducatti Sportbike,2023
2037,29995,PANIGALE V2 BAYLISS 1ST CHAMPIONSHIP 20TH ANNIVERSARY,Ducatti Sportbike,2022
32,13995,SCRAMBLER NIGHTSHIFT,Ducatti Standard,2022
3311,24995,MULTISTRADA V4 S,Ducatti Dual Sport,2022
1074,24995,STREETFIGHTER V4 S DUCATI RED,Ducatti Sportbike,2022
474,25995,MULTISTRADA V4S AVIATOR GREY / SPOKED WHEELS 950 S SPOKED WHEELS,Ducatti Sportbike,2022
1777,22990,STREETFIGHTER V4 DUCATI RED,Ducatti Sportbike,2021
13956,17995,MULTISTRADA 1260 ENDURO,Ducatti Dual Sport,2020
1584,8995,MONSTER 797+ STAR WHITE SILK,Ducatti Sportbike,2019
2808,28995,PANIGALE V4 SPECIALE,Ducatti Sportbike,2018
4140,14495,XDIAVEL DARK,Ducatti Cruiser,2016
7867,12290,DIAVEL CARBON STAR WHITE AND MATT CARBON,Ducatti Sportbike,2015
6,27495,MULTISTRADA V4S ICEBERG WHITE - ALLOY WHEELS V4 S,Ducatti Sportbike,2023
3,31595,PANIGALE V4 S,Ducatti Sportbike,2023
0,18295,DESERTX RR22 LIVERY,Ducatti Sportbike,2023
0,18695,HYPERMOTARD 950 SP LIVERY,Ducatti Sportbike,2023
2,31595,PANIGALE V4 S DUCATI RED,Ducatti Sportbike,2023
3,18895,MULTISTRADA V2 S DUCATI RED,Ducatti Sportbike,2023
186,27495,MULTISTRADA V4S ICEBERG WHITE - ALLOY WHEELS V4 S,Ducatti Sportbike,2023
6,17695,DESERTX STAR WHITE SILK,Ducatti Sportbike,2023
3,12595,SCRAMBLER DESERT SLED SPARKING BLUE,Ducatti Standard,2023
3,12995,MONSTER +,Ducatti Sportbike,2023
3,18595,PANIGALE V2,Ducatti Sportbike,2023
1356,14490,SUPERSPORT 950 S WHITE SILK FAIRING,Ducatti Sportbike,2022
1358,23145,STREETFIGHTER V4 S DUCATI RED,Ducatti Sportbike,2022
587,25995,MULTISTRADA V4S AVIATOR GREY / SPOKED WHEELS 950 S SPOKED WHEELS,Ducatti Sportbike,2022
499,10990,SCRAMBLER NIGHTSHIFT AVIATOR GREY,Ducatti Standard,2021
880,17995,STREETFIGHTER V4 DUCATI RED,Ducatti Sportbike,2021
12520,14999,MULTISTRADA 950 S SPOKED WHEELS GP WHITE,Ducatti Sportbike,2021
6445,22499,MULTISTRADA V4S AVIATOR GREY / ALLOY WHEELS V4 S SPORT,Ducatti Sport Touring,2021
652,19990,MULTISTRADA 1260 SPORT TOURING RED,Ducatti Sportbike,2020
8832,18495,DIAVEL 1260,Ducatti Sportbike,2020
93,45919,SUPERBIKE PANIGALE V4 R,Ducatti Sportbike,2020
270,18495,DIAVEL CARBON,Ducatti Standard,2018
10752,12995,MULTISTRADA 1200 S,Ducatti Sport Touring,2017
4520,9999,MULTISTRADA 950 STAR WHITE SILK,Ducatti Sport Touring,2017
1950,15990,XDIAVEL DARK STEALTH,Ducatti Sportbike,2017
11727,12995,MULTISTRADA 1200 S,Ducatti Dual Sport,2016
5791,7999,HYPERMOTARD 1100,Ducatti Competition,2008
0,31595,PANIGALE V4 S DUCATI RED,Ducatti Sportbike,2023
2,26695,DIAVEL V4 DUCATI RED BASE,Ducatti Sportbike,2023
6,18695,HYPERMOTARD 950 SP LIVERY,Ducatti Sportbike,2023
0,30395,MULTISTRADA V4 PIKES PEAK LIVERY,Ducatti Sportbike,2022
542,12995,HYPERMOTARD 950 SP SP LIVERY,Ducatti Sportbike,2021
994,15995,HYPERMOTARD 950 SP SPECIAL,Ducatti Sportbike,2020
539,12990,SUPERSPORT TITANIUM BASE,Ducatti Sportbike,2020
760,9777,SCRAMBLER ICON,Ducatti Sportbike,2019
5050,13295,MULTISTRADA 950 S SPOKED WHEELS GLOSSY GREY,Ducatti Sportbike,2019
0,15999,HYPERMOTARD 939 SP,Ducatti Super Moto,2019
3575,21000,MULTISTRADA 1260 S PIKES PEAK 1260 PIKES PEAK,Ducatti Sport Touring,2018
4077,8990,SCRAMBLER 1100 SPORT,Ducatti Standard,2018
2226,10995,SCRAMBLER DESERT SLED,Ducatti Standard,2017
5768,9950,MONSTER 1200,Ducatti Standard,2016
7210,19995,MULTISTRADA 1260 PIKES PEAK,Ducatti Dual Sport,2016
9697,6895,MONSTER 796,Ducatti Sportbike,2013
5192,15495,SUPERBIKE 1199 PANIGALE R ABS 1199 R,Ducatti Sportbike,2013
10190,11995,PANIGALE 1199,Ducatti Sportbike,2012
0,26695,DIAVEL V4 BASE,Ducatti Cruiser,2023
0,11695,SCRAMBLER NIGHTSHIFT,Ducatti Sportbike,2023
0,12895,MONSTER + DARK STEALTH 821 STEALTH,Ducatti Sportbike,2023
6,9195,SCRAMBLER ICON DARK MATT BLACK,Ducatti Standard,2023
2,13195,MONSTER + AVIATOR GREY,Ducatti Sportbike,2023
93,11895,SCRAMBLER URBAN MOTARD STAR WHITE SILK AND DUCATI GP,Ducatti Standard,2023
1,15195,SUPERSPORT 950 DUCATI RED,Ducatti Sportbike,2023
2,17695,SUPERSPORT 950 S DUCATI RED,Ducatti Sportbike,2023
6,17995,STREETFIGHTER V2 DUCATI RED,Ducatti Sportbike,2023
3,17995,STREETFIGHTER V2,Ducatti Sportbike,2023
3,27595,STREETFIGHTER V4 S DUCATI RED,Ducatti Sportbike,2023
0,24195,DIAVEL 1260 S TOTAL BLACK,Ducatti Sportbike,2022
833,16590,MULTISTRADA V2 S DUCATI RED,Ducatti Sportbike,2022
0,26795,MULTISTRADA V4 DUCATI RED,Ducatti Sportbike,2022
0,17516,MONSTER PLUS GRAY 797,Ducatti Sportbike,2022
74,14995,SUPERSPORT 950 S,Ducatti Sportbike,2021
681,26495,PANIGALE V4 S DUCATI RED,Ducatti Sportbike,2021
277,10999,SCRAMBLER FULL THROTTLE,Ducatti Standard,2020
7960,7999,MONSTER 797+,Ducatti Sportbike,2018
149,8750,SCRAMBLER ICON,Ducatti Standard,2018
2629,11495,SCRAMBLER 1100,Ducatti Standard,2018
4714,7690,SCRAMBLER STREET CLASSIC,Ducatti Standard,2018
7945,9999,MULTISTRADA 950 RED,Ducatti Sport Touring,2017
3016,9900,MONSTER 821 STRIPE RED WITH STRIPE LIVERY,Ducatti Sportbike,2017
6263,13995,PANIGALE 959 959 PANIGALE,Ducatti Sportbike,2017
5375,11995,MULTISTRADA 1200 S,Ducatti Sportbike,2016
4051,10500,MONSTER 1200 S STRIPE,Ducatti Sportbike,2015
9601,11999,MULTISTRADA 1200 S TOURING PKG RED,Ducatti Sport Touring,2015
6056,12590,PANIGALE 899,Ducatti Sportbike,2015
20055,5895,MULTISTRADA 1200ST 1200 S TOURING,Ducatti Custom,2014
4918,12995,MULTISTRADA 1200 S GRANTURISMO,Ducatti Dual Sport,2014
3478,8499,HYPERMOTARD 1100 EVO SP,Ducatti Sportbike,2012
5901,4999,MONSTER 696,Ducatti Sportbike,2009
6,13195,MONSTER PLUS,Ducatti Standard,2023
3,31595,MULTISTRADA V4 PIKES PEAK,Ducatti Standard,2023
0,13195,MONSTER + AVIATOR GREY,Ducatti Sportbike,2023
6,13195,MONSTER + AVIATOR GREY,Ducatti Sportbike,2023
6,27195,MULTISTRADA V4S DUCATI RED - ALLOY WHEELS V4 S SPORT,Ducatti Sportbike,2023
0,8295,TK-01RR,Ducatti Electric Bicycle,2023
0,13195,MONSTER + DARK STEALTH 821 STEALTH,Ducatti Sportbike,2023
0,17695,DESERTX STAR WHITE SILK,Ducatti Sportbike,2023
1,18295,PANIGALE V2 DUCATI RED,Ducatti Sportbike,2023
1,18195,STREETFIGHTER V2 STORM GREEN,Ducatti Sportbike,2023
6,25695,STREETFIGHTER V4 S,Ducatti Standard,2022
6,10995,SCRAMBLER URBAN MOTARD,Ducatti Standard,2022
0,11695,SCRAMBLER URBAN MOTARD STAR WHITE SILK AND DUCATI GP,Ducatti Standard,2022
0,28245,MULTISTRADA V4 SPORT LIVERY AND ALLOY WHEELS,Ducatti Sportbike,2022
0,25595,XDIAVEL S,Ducatti Cruiser,2022
728,13190,HYPERMOTARD 950,Ducatti Sportbike,2022
1547,21999,MULTISTRADA V4S DUCATI RED / SPOKED WHEELS 950 S SPOKED WHEELS,Ducatti Sport Touring,2021
2484,19980,STREETFIGHTER V4 S,Ducatti Sportbike,2021
0,13499,SCRAMBLER 1100 PRO OCEAN DRIVE,Ducatti Standard,2021
1997,15900,PANIGALE V2,Ducatti Sportbike,2021
1450,41995,PANIGALE V4 S,Ducatti Sportbike,2020
8829,14790,MONSTER 1200 S,Ducatti Sportbike,2020
1378,16499,PANIGALE V2 DUCATI RED,Ducatti Sportbike,2020
4675,7990,MONSTER 797 RED,Ducatti Sportbike,2020
4172,11500,SCRAMBLER CAFE RACER,Ducatti Sportbike,2020
1711,11500,SCRAMBLER CAFE RACER,Ducatti Sportbike,2019
2191,16999,MULTISTRADA 1260 S,Ducatti Dual Sport,2019
4045,34999,PANIGALE V4 R,Ducatti Sportbike,2019
275,9499,SCRAMBLER ICON ORANGE,Ducatti Sportbike,2019
6587,13499,959 PANIGALE,Ducatti Sportbike,2018
552,9499,SCRAMBLER 1100,Ducatti Standard,2018
2533,13890,PANIGALE 959 959 PANIGALE,Ducatti Sportbike,2018
4978,13699,959 PANIGALE WHITE,Ducatti Standard,2018
6343,15999,XDIAVEL S,Ducatti Sportbike,2017
8501,14999,MULTISTRADA 1200 ENDURO RED,Ducatti Dual Sport,2017
2999,18999,XDIAVEL S THRILLING BLACK,Ducatti Sportbike,2017
6605,18500,1299 PANIGALE S ANNIVERSARIO 1299 S ANNIVERSARIO,Ducatti Sportbike,2017
5497,10000,SUPERBIKE 1299 PANIGALE S,Ducatti Sportbike,2016
4342,13299,DIAVEL CARBON,Ducatti Sportbike,2016
1796,12995,DIAVEL DARK,Ducatti Cruiser,2015
3219,11499,DIAVEL DARK STEALTH,Ducatti Sportbike,2015
5871,16880,SUPERBIKE 1299 PANIGALE,Ducatti Sportbike,2015
16819,11499,899 PANIGALE,Ducatti Sportbike,2014
9227,10999,MULTISTRADA 1200 S PIKES PEAK,Ducatti Sport Touring,2014
6681,9390,HYPERMOTARD SP,Ducatti Standard,2014
3492,8995,MTS1200S 1200 S TOURING EDITION,Ducatti Sport Touring,2013
26485,8995,MULTISTRADA 1200 S PIKES PEAK,Ducatti Sportbike,2012
21165,6995,MULTISTRADA 1200,Ducatti Sport Touring,2011
29981,6699,MULTISTRADA 1200 S TOURING EDITION,Ducatti Sport Touring,2010
3475,9495,MULTISTRADA 1200 S TOURING,Ducatti Sport Touring,2010
0,29999,C&J DUCATI BEVEL DRIVE DESMO,Ducatti Classic / Vintage,1977
1,18199,STREETFIGHTER V2,Ducatti Standard,2023
0,20999,DESERTX - DEREK'S DESERT BUILD! BASE,Ducatti Dual Sport,2023
3,12595,SCRAMBLER DESERT SLED,Ducatti Dual Sport,2023
1,14995,HYPERMOTARD 950,Ducatti Sportbike,2023
3,18295,PANIGALE V2,Ducatti Sportbike,2023
2,14895,SCRAMBLER 1100 TRIBUTE PRO GIALLO OCRA 1100 PRO,Ducatti Standard,2023
6,12995,MONSTER + DUCATI RED,Ducatti Sportbike,2023
0,9195,SCRAMBLER ICON DARK MATT BLACK,Ducatti Standard,2023
6,27995,MULTISTRADA V4S DUCATI RED - SPOKED WHEELS 950 S SPOKED WHEELS,Ducatti Sportbike,2023
3,12595,SCRAMBLER DESERT SLED,Ducatti Standard,2023
3,20895,XDIAVEL DARK,Ducatti Cruiser,2022
1,12695,MONSTER + DARK STEALTH 821 STEALTH,Ducatti Sportbike,2022
0,18195,MULTISTRADA V2 S STREET GREY,Ducatti Sportbike,2022
495,12495,MONSTER + DUCATI RED,Ducatti Sportbike,2022
1,11695,SCRAMBLER URBAN MOTARD STAR WHITE SILK AND DUCATI GP,Ducatti Standard,2022
1616,99995,DIAVEL 1260 LAMBORGHINI GEA GREEN,Ducatti Sportbike,2022
765,21250,SUPERBIKE PANIGALE V2,Ducatti Sportbike,2022
1699,9995,SCRAMBLER 1100 PRO,Ducatti Sportbike,2021
1079,22999,DIAVEL 1260 S DUCATI RED,Ducatti Sportbike,2021
610,9999,SCRAMBLER 800 FULL THROTTLE SHINING BLACK/YELLOW,Ducatti Standard,2020
734,8999,SCRAMBLER 800 DARK,Ducatti Standard,2020
7661,11995,MONSTER 821 STEALTH,Ducatti Sportbike,2020
2138,14488,MONSTER 1200,Ducatti Standard,2019
2920,37990,PANIGALE V4 R,Ducatti Sportbike,2019
6117,24999,PANIGALE V4S PANIGALE V4 S,Ducatti Sportbike,2019
748,10190,MONSTER 821,Ducatti Standard,2019
3229,17190,PANIGALE 959 CORSE,Ducatti Sportbike,2019
5423,7495,SCRAMBLER SIXTY2,Ducatti Standard,2019
3614,17090,SUPERBIKE 959 PANIGALE CORSE,Ducatti Sportbike,2019
7145,15499,MULTISTRADA 1260 S TOURING VOLCANO GREY,Ducatti Sport Touring,2018
1737,10777,MONSTER 821,Ducatti Standard,2018
6106,10899,SUPERSPORT S,Ducatti Sportbike,2018
3401,9999,SCRAMBLER CAFE RACER,Ducatti Sportbike,2018
8387,19999,PANIGALE V4 S,Ducatti Sportbike,2018
1857,10590,HYPERMOTARD 939,Ducatti Super Moto,2018
7984,23999,1299 PANIGALE S ANNIVERSARIO 1299 S ANNIVERSARIO,Ducatti Sportbike,2017
2581,8290,MONSTER 797,Ducatti Standard,2017
1563,8090,MONSTER 797,Ducatti Standard,2017
2716,13890,PANIGALE 959 959 PANIGALE,Ducatti Sportbike,2016
8875,11190,PANIGALE 899,Ducatti Sportbike,2015
5233,12790,PANIGALE 899,Ducatti Sportbike,2014
4156,10390,848 EVO BASE,Ducatti Sportbike,2011
6568,9390,SUPERBIKE 848 EVO,Ducatti Sportbike,2011
5631,8500,SUPERBIKE 848,Ducatti Sportbike,2009
18770,11999,SPORTCLASSIC GT1000,Ducatti Standard,2007
7,13895,SCRAMBLER 1100,Ducatti Standard,2023
0,12895,MONSTER+ BASE,Ducatti Standard,2023
1,13195,MONSTER+ BASE,Ducatti Standard,2023
1,17695,SUPERSPORT 950 S,Ducatti Sportbike,2023
1,22095,STREETFIGHTER V4,Ducatti Standard,2023
1,13395,MONSTER+ BASE,Ducatti Standard,2023
1,27395,XDIAVEL S,Ducatti Cruiser,2023
2,22395,PANIGALE V2 BAYLISS,Ducatti Sportbike,2023
6,17695,SUPERSPORT 950 S DUCATI RED,Ducatti Sportbike,2023
3,12595,SCR DESERT SLED,Ducatti Standard,2023
3,24495,SUPERBIKE PANIGALE V4,Ducatti Sportbike,2023
3,11695,SCRAMBLER URBAN MOTARD,Ducatti Sportbike,2022
0,26095,MULTISTRADA V4 S TRAVEL & RADAR,Ducatti Standard,2022
7054,25000,MULTISTRADA V4 S TRAVEL AND RADAR SPOKE WHEELS,Ducatti Dual Sport,2022
0,25695,STREETFIGHTER V4 S DARK STEALTH,Ducatti Sportbike,2022
0,17299,"CUSTOM SCRAMBLER ""GULF LIVERY"" 1100 SPECIAL",Ducatti Standard,2022
2051,20599,STREETFIGHTER V4 S,Ducatti Standard,2021
1240,18000,MONSTER 1200 S BLACK ON BLACK,Ducatti Sportbike,2021
19735,16499,MULTISTRADA V4S AVIATOR GREY / ALLOY FULL RADAR V4 S,Ducatti Sportbike,2021
1025,47990,PANIGALE V4 R,Ducatti Sportbike,2019
1273,10499,SCRAMBLER CAFE RACER,Ducatti Standard,2018
12820,14495,MULTISTRADA 1200 S PIKES PEAK,Ducatti Sport Touring,2016
6742,11999,DIAVEL CARBON,Ducatti Sportbike,2015
7456,10750,HYPERMOTARD SP,Ducatti Super Moto,2015
188,13999,MULTISTRADA 1200 S PIKES PEAK,Ducatti Sport Touring,2014
