Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
7323,11890,MT 10,Yamaha Sportbike,2020
2118,14786,YZF-R6,Yamaha Sportbike,2020
7061,7199,MT 07,Yamaha Standard,2019
3996,16995,STAR ELUDER GT,Yamaha Touring,2018
0,3999,YZ65,Yamaha Mx,2018
2398,19995,XV1900 STAR ELUDER GT,Yamaha Touring,2018
32,6199,YZ250F,Yamaha Mx,2018
20343,21495,STAR VENTURE TC BASE,Yamaha Touring,2018
17471,18999,STAR ELUDER,Yamaha Touring,2018
4325,14990,YZF-R6,Yamaha Sportbike,2018
8049,8200,FZ-09,Yamaha Sportbike,2017
6357,12199,YZF R6,Yamaha Sportbike,2017
12798,10999,FZ-10,Yamaha Sportbike,2017
2822,5999,SCR950,Yamaha Sportbike,2017
4921,13390,YZF R6,Yamaha Sportbike,2017
9323,11499,FJR1300A  1300 A,Yamaha Sport Touring,2016
10414,7995,FJ-09,Yamaha Sport Touring,2016
7134,7500,FZ-09,Yamaha Sportbike,2016
3249,5999,V STAR 950 BASE,Yamaha Cruiser,2015
2392,7995,FJ-09,Yamaha Standard,2015
4113,10990,YZF-R6,Yamaha Sportbike,2015
4983,9991,SUPER TENERE ES,Yamaha Sport Touring,2015
3484,5968,V STAR® 950 TOURER,Yamaha Touring,2015
11313,6999,FJ-09,Yamaha Sport Touring,2015
6469,10495,YZF R6 - TEAM YAMAHA BLUEMATTE SILVER,Yamaha Standard,2015
25757,9995,FJR 1300 A 1300A,,2015
12494,9499,YZF R6,Yamaha Sportbike,2014
2398,8999,V STAR 950 TOURER,Yamaha Touring,2014
3420,5999,BOLT™ R-SPEC,Yamaha Cruiser,2014
26094,6499,ROADLINER S,Yamaha Cruiser,2013
13893,8999,YZF R6,Yamaha Sportbike,2012
24233,6497,SUPER TENERE,Yamaha Touring,2012
6132,10990,YZF-R6,Yamaha Sportbike,2012
4712,6995,STRYKER,Yamaha Cruiser,2011
7965,8999,YZF R6,Yamaha Sportbike,2010
3346,9995,YZF-R6,Yamaha Standard,2010
16985,3999,V STAR 1100 SILVERADO,Yamaha Cruiser,2008
5067,4890,MAJESTY 400,Yamaha Scooter,2007
5779,5500,ROAD STAR SILVERADO®,Yamaha Cruiser,2006
32007,3499,FZ6,Yamaha Sportbike,2006
0,4600,FJR ABS 1300 ABS,,2004
30287,2950,V STAR 650,Yamaha Cruiser,2001
31587,3895,ROYAL STAR TOUR CLASSIC,Yamaha Cruiser,1996
11666,4100,SRX 600 X600,Yamaha Standard,1986
0,8499,YZ250F,Yamaha Mx,2023
0,3799,ZUMA 125,Yamaha Scooter,2023
1,8899,BOLT R-SPEC,Yamaha Cruiser,2023
0,3799,ZUMA 125,Yamaha Scooter,2023
0,16299,SUPER TÉNÉRÉ ES,Yamaha Standard,2023
0,8998,YZ250 MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Competition,2023
0,9797,YZ250F MONSTER ENERGY YAMAHA RACING EDITION 250 MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Competition,2023
0,8997,YZ250X,Yamaha Dirt Bike,2023
0,8799,YZ250F MONSTER ENERGY YAMAHA RACING EDITION 250 MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Mx,2023
0,4499,TT-R230,Yamaha Dirt Bike,2023
0,6099,XMAX,Yamaha Moped,2023
0,7299,YZ250 MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Mx,2023
0,6499,YZ125,Yamaha Mx,2023
0,9199,YZF-R7,Yamaha Dirt Bike,2023
2,5499,YZF-R3,Yamaha Dirt Bike,2023
0,16290,SUPER TENERE ES,Yamaha Dual Sport,2023
1,9499,YZF-R7,Yamaha Sportbike,2023
1429,5299,YZFR3 300 W/ABS,Yamaha Sportbike,2022
0,4449,TT-R230,Yamaha Dirt Bike,2022
0,1749,TT-R50E,Yamaha Dirt Bike,2022
0,1699,PW50,Yamaha Dirt Bike,2022
3196,12999,TRACER 9 GT,Yamaha Touring,2022
0,9599,WR450F,Yamaha Competition,2022
0,4288,YZ65,Yamaha Dirt Bike,2022
0,5599,YDX-MORO 07 - MEDIUM,Yamaha Electric Bicycle,2022
31,7399,YZ450F MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Mx,2021
792,3991,V STAR 250,Yamaha Sportbike,2021
7925,9890,TÉNÉRÉ 700,Yamaha Dual Sport,2021
0,4599,YDX-MORO PRO - LARGE,Yamaha Electric Bicycle,2021
2194,7299,XVS950 BOLT 950 BASE,Yamaha Touring,2020
0,3895,TT-R230,Yamaha Dirt Bike,2019
355,6999,XVS950 BOLT 950 BASE,Yamaha Touring,2017
7215,16299,YZF R1,Yamaha Sportbike,2017
12618,10699,YZF-R6,Yamaha Sportbike,2017
11273,6950,FZ-07,Yamaha Standard,2017
317,9999,YZF-R6,Yamaha Sportbike,2016
5003,6999,FZ-09,Yamaha Sportbike,2016
11234,6500,FZ07,Yamaha Standard,2016
4153,6499,FZ 07,Yamaha Sportbike,2016
7704,7990,FZ-09,Yamaha Sportbike,2016
9677,9999,YZF-R6,Yamaha Sportbike,2016
11713,9885,XV1900 RAIDER BULLET COWL,Yamaha Touring,2015
2482,6285,XVS950 VSTAR 950 BASE,Yamaha Touring,2015
7084,4497,YZF-R3,Yamaha Sportbike,2015
8129,9999,YZF-R6,Yamaha Sportbike,2015
3990,5999,FJ-09,Yamaha Sport Touring,2015
6670,17250,YZF-R1M,Yamaha Sportbike,2015
6508,6499,V STAR 950 TOURER,Yamaha Touring,2015
2776,8990,FZ1,Yamaha Sportbike,2015
4512,6485,XVS950 VSTAR 950 BASE,Yamaha Touring,2014
0,3999,TW200,Yamaha Standard,2014
17709,8999,YZF-R6,Yamaha Sportbike,2014
4163,11999,YZF-R1,Yamaha Sportbike,2014
21425,9999,ROYAL STAR VENTURE S,Yamaha Touring,2013
15765,5499,XVS950 VSTAR 950 TOURER,Yamaha Touring,2012
24122,6899,STRYKER,Yamaha Cruiser,2012
4958,5900,V STAR 950 RAVEN BASE,Yamaha Cruiser,2011
8167,7995,STRATOLINER DELUXE,Yamaha Cruiser,2010
16555,3999,V STAR 950 TOURER,Yamaha Cruiser,2009
11568,4285,XVS1100 VSTAR 1100 CLASSIC,Yamaha Touring,2006
7891,4885,XV1700 ROAD STAR 1700,Yamaha Touring,2006
22210,1995,XVS1100 VSTAR 1100 CLASSIC,Yamaha Touring,2005
8027,4285,XVS1100 VSTAR 1100 CLASSIC,Yamaha Touring,2005
13517,3485,XVS650 VSTAR 650 CLASSIC,Yamaha Touring,2001
0,999,RAZZ,Yamaha Scooter,1992
0,17497,YZF-R1,Yamaha Sportbike,2023
2,5499,YZF-R3,Yamaha Dirt Bike,2023
1,4699,V STAR 250,Yamaha Cruiser,2023
0,3399,TT-R125LE,Yamaha Dirt Bike,2023
0,1749,TT-R50E - TEAM YAMAHA BLUE,Yamaha Dirt Bike,2023
1,8599,YZ250F,Yamaha Competition,2023
0,1749,TT-R50E,Yamaha Dirt Bike,2023
0,9497,YZ250F,Yamaha Competition,2023
0,8799,YZ250 MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Competition,2023
0,8099,YZ250,Yamaha Competition,2023
0,3399,TTR125LE,Yamaha Dirt Bike,2023
0,2798,TT-R110E,Yamaha Dirt Bike,2023
0,5098,TT-R230,Yamaha Dirt Bike,2023
214,11500,YZF-R7,Yamaha Sportbike,2023
1,1699,PW50,Yamaha Dirt Bike,2023
0,4499,TT-R230,Yamaha Dirt Bike,2023
0,10199,XSR900,Yamaha Standard,2023
0,1749,TT-R50E,Yamaha Dirt Bike,2023
0,7837,YZ125X,Yamaha Dirt Bike,2023
1,2299,TT-R110E,Yamaha Dirt Bike,2023
0,1699,PW50,Yamaha Dirt Bike,2023
0,7999,YZ250X,Yamaha Dirt Bike,2023
0,8799,YZ250F MONSTER ENERGY,Yamaha Competition,2023
0,8799,YZ250F MONSTER,,2023
0,6298,YZF-R3,Yamaha Sportbike,2023
0,4499,TT-R230,Yamaha Dirt Bike,2023
1,7899,YZ250,Yamaha Competition,2023
0,6999,YZ250X,Yamaha Dirt Bike,2023
0,2148,TT-R50E,Yamaha Dirt Bike,2023
0,2299,TT-R110E,Yamaha Dirt Bike,2023
0,8599,YZ250F,Yamaha Competition,2023
1,2299,TT-R110E CA,Yamaha Dirt Bike,2023
0,3399,TT-R125LE,Yamaha Dirt Bike,2023
0,8024,YZ125X,Yamaha Dirt Bike,2023
1,10499,TÉNÉRÉ 700,Yamaha Sport Touring,2023
1,4999,MT-03 - MATTE STEALTH BLACK,Yamaha Standard,2023
0,4014,TT-R125LE,Yamaha Dirt Bike,2023
0,10997,YZ450F MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Competition,2023
0,7099,YZ125X,Yamaha Dirt Bike,2023
0,1699,PW50,Yamaha Dirt Bike,2023
