Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
540,16995,1290 SUPER DUKE R,KTM Sportbike,2018
9589,10999,1090 ADVENTURE R,KTM Dual Sport,2018
5369,11995,1290 SUPER ADVENTURE,KTM Dual Sport,2015
6152,9799,1290 SUPER ADVENTURE,KTM Sport Touring,2015
19873,11998,1290 SUPER ADVENTURE,KTM Dual Sport,2015
3,12949,890 DUKE R,KTM Sportbike,2022
0,5599,SX 50 FACTORY EDITION,KTM Dirt Bike,2023
1,12999,690 ENDURO R,KTM Dual Sport,2023
0,7599,450 SX-F,KTM Dirt Bike,2023
0,7299,250 SX-F,KTM Dirt Bike,2023
0,7599,450 SX-F,KTM Dirt Bike,2023
0,18997,1290 SUPER ADVENTURE R,KTM Standard,2023
0,10997,690 SMC R ENDURO R,KTM Competition,2023
0,7299,250 SX-F,KTM Dirt Bike,2023
0,9997,500 EXC-F,KTM Standard,2023
2787,9999,890 DUKE GP W/ABS,KTM Sportbike,2022
0,10699,890 DUKE R,KTM Sportbike,2022
0,9200,450 SX-F,KTM  Dirt Bike,2022
0,6799,390 ADVENTURE,KTM Sportbike,2022
0,16982,1290 SUPER DUKE R EVO,KTM Sportbike,2022
6,7495,250 SX-F,KTM  Mx,2021
44,6495,125 SX,KTM  Mx,2021
8177,11999,790 ADVENTURE R,KTM Sport Touring,2020
621371,6995,450 SXF FACTORY EDITION SX-F FACTORY EDITION,KTM Mx,2020
0,6999,450 SX-F,KTM  Dirt Bike,2020
81,6495,150 XC-W TPI,KTM Dirt Bike,2020
7946,11500,790 ADVENTURE R,KTM Sport Touring,2020
2840,15499,1290 SUPERDUKE R W/ABS SUPER ADVENTURE S,KTM Sportbike,2019
1827,14995,1290 SUPERDUKE R SUPER ADVENTURE S,KTM Standard,2019
407,8999,500 EXC-F,KTM Dual Sport,2019
17,6999,350 XC-F,KTM Dirt Bike,2019
2430,11999,790 ADVENTURE R,KTM Sport Touring,2019
31,4999,250 SX-F,KTM Mx,2019
9377,10595,790 ADVENTURE,KTM Standard,2019
0,5996,350 SX-F,KTM  Dirt Bike,2018
15633,11488,1290 SUPER ADVENTURE S,KTM Sport Touring,2018
47,3995,65 SX,KTM Mx,2018
9161,10950,1290 SUPER DUKE GT,KTM Sport Touring,2017
11492,10498,1190 ADVENTURE R,KTM Sport Touring,2015
18605,8995,1190 ADVENTURE ABS,KTM Dual Sport,2024
3006,5491,690 DUKE,KTM Sportbike,2014
7461,6995,990 SM T,KTM  Sportbike,2010
2,13949,890 ADVENTURE,KTM Dual Sport,2023
0,8949,SX 250,KTM Dirt Bike,2023
0,10799,XC 250,KTM Dirt Bike,2023
2,8299,450 SX-F,KTM Competition,2023
6,16900,500 EXC-F,KTM Dirt Bike,2023
0,11897,300 XC-W ERZBERGRODEO 300 W ERZBERGRODEO,KTM Dirt Bike,2023
0,8299,150 XC-W,KTM Dirt Bike,2023
0,8299,250 XC-W,KTM Dirt Bike,2023
0,12149,350 EXC-F,KTM Dirt Bike,2023
0,12149,350 EXC-F,KTM Dirt Bike,2023
0,12549,500 EXC-F,KTM Dirt Bike,2023
0,7599,450 SX-F,KTM Dirt Bike,2023
0,7997,790 DUKE,KTM Sportbike,2022
11,5799,RC 390,KTM Standard,2022
6,13399,890 ADVENTURE,KTM Standard,2022
1,9378,390 ADVENTURE,KTM Sportbike,2022
0,7999,390 ADVENTURE,KTM Standard,2022
32,9995,250 SX-F FACTORY EDITION,KTM Mx,2022
2,11399,450 XC-F,KTM Dirt Bike,2022
1001,13591,890 ADVENTURE R,KTM Sport Touring,2021
1,7291,250 SX-F,KTM Dirt Bike,2021
4599,11390,ADVENTURE 890,KTM Dual Sport,2021
33,7795,450 SX-F,KTM  Mx,2021
1662,10799,690 SMC R ENDURO R,KTM Dirt Bike,2022
734,11799,690 SMC R ENDURO R,KTM Mx,2020
12543,12999,1290 SUPER ADVENTURE S,KTM Sport Touring,2020
413,9999,450 EXC-F SIX DAYS,KTM Standard,2019
1471,14495,1290 SUPER DUKE R,KTM Sportbike,2019
2993,9591,790DUKE,KTM Custom,2019
418,8592,250 EXC-F,KTM Dual Sport,2019
3394,14999,1290 SUPER DUKE R,KTM Sportbike,2019
10784,9999,790 ADVENTURE,KTM Standard,2019
5764,18999,1290 SUPER DUKE GT,KTM Sportbike,2019
69,7997,450 SX-F,KTM Mx,2019
45,6997,450 SX-F,KTM Mx,2019
0,10499,1090 ADVENTURE R,KTM  Sport Touring,2018
11036,10999,1090 ADVENTURE R,KTM Sport Touring,2018
0,5699,250 SX-F,KTM  Dirt Bike,2016
16243,12999,1290 SUPER DUKE GT,KTM Sport Touring,2016
7315,11890,1190 ADVENTURE R,KTM Dual Sport,2016
1,15199,890 ADVENTURE R,KTM Standard,2023
1,7399,390 ADVENTURE,KTM Standard,2023
1,20399,1290 SUPER DUKE R EVO,KTM Standard,2023
0,13049,500 EXC-F SIX DAYS,KTM Standard,2023
0,6549,85 SX 17/14,KTM Dirt Bike,2023
0,8249,125 XC,KTM Dirt Bike,2023
30,9799,450 XC-F,KTM Dirt Bike,2023
1,11099,XC 300 W,KTM Dirt Bike,2023
1,12149,350 EXC-F,KTM Dual Sport,2023
0,12099,450 SX-F FACTORY EDITION (2023.5) 450 F FACTORY EDITION,KTM Competition,2023
3,7399,390 ADVENTURE,KTM Dirt Bike,2023
0,12999,690 ENDURO R,KTM Standard,2023
0,20399,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1,7399,ADVENTURE 390,KTM Dual Sport,2023
0,5599,50 SX FACTORY EDITION,KTM Mx,2023
0,12398,500 EXC-F,KTM Standard,2023
0,10288,350 EXC-F,KTM Standard,2023
0,8999,450 SX-F,KTM Dirt Bike,2023
0,6999,150 XC-W,KTM Dirt Bike,2023
0,12997,500 EXC-F SIX DAYS,KTM Standard,2023
0,7997,250 XC-F,KTM Dirt Bike,2023
0,8797,300 XC,KTM Dirt Bike,2023
223,5999,390 DUKE,KTM Standard,2022
33,8899,300 XC,KTM Dirt Bike,2022
14,10197,450 SX-F FACTORY EDITION,KTM Competition,2022
2,10699,450 SX-F,KTM Dirt Bike,2022
1376,16999,1290 SUPER DUKE R EVO,KTM Sportbike,2022
12,9999,450 SX-F,KTM Mx,2022
1839,20000,1290 SUPER DUKE R,KTM Sportbike,2022
0,8999,450 SX-F,KTM Mx,2021
0,7899,350 SX-F,KTM  Dirt Bike,2021
4667,4995,390 DUKE,KTM Standard,2020
0,14499,1290 SUPER ADVENTURE S,KTM  Sport Touring,2020
325,11990,790 ADVENTURE,KTM Dual Sport,2020
9507,14250,SUPER ADVENTURE 1290 S,KTM Dual Sport,2020
0,32399,SX 50 MINI SX MINI,KTM Competition,2019
10773,12900,1290 SUPER ADVENTURE S,KTM Dual Sport,2019
0,5999,250 SX,KTM Standard,2018
38,6995,SX 350 F SX-F,KTM Dirt Bike,2018
3825,15950,1290 SUPER ADVENTURE R,KTM Sport Touring,2018
6570,5500,RC 390,KTM Standard,2017
675,4599,300 XC,KTM Dirt Bike,2021
5623,14880,1290 SUPER DUKE GT,KTM Sport Touring,2017
5464,9021,1190 ADVENTURE,KTM Dual Sport,2015
17057,10799,1190 ADVENTURE,KTM  Standard,2015
7826,9999,1290 SUPER DUKE R,KTM  Sportbike,2015
11047,9999,1290 SUPER ADVENTURE,KTM Sport Touring,2015
6388,10495,SUPER DUKE R 1290 ABS 1290 R ABS,KTM  Sportbike,2015
26719,8499,1190 ADVENTURE R ABS,KTM Standard,2014
1,19799,SUPER DUKE 1290 GT,KTM Sportbike,2023
0,7637,250 SX,KTM Dirt Bike,2023
0,9573,350 EXC-F,KTM Dirt Bike,2023
0,5973,125 XC,KTM Dirt Bike,2023
0,12949,890 DUKE R,KTM Sportbike,2022
0,10799,250 XC-W,KTM Dirt Bike,2023
0,8973,250 XC,KTM Dirt Bike,2023
0,7999,300 XC-W,KTM Dirt Bike,2023
0,12099,450 SX-F FACTORY EDITION,KTM Dirt Bike,2023
0,7999,300 XC-W,KTM Dirt Bike,2023
0,20399,1290 SUPER DUKE R EVO,KTM Sportbike,2022
0,11999,450 SMR,KTM Competition,2023
0,11999,450 SMR,KTM Competition,2023
487,16892,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1735,19499,SUPER ADVENTURE 1290 R,KTM Dual Sport,2022
24,8999,450 SX-F,KTM Competition,2022
80,7599,450 SX-F,KTM Competition,2022
0,8999,250 SX-F,KTM Competition,2022
1,7877,390 ADVENTURE,KTM Sportbike,2022
0,769,STACYC 12E DRIVE FACTORY REPLICA,KTM Dirt Bike,2022
230,10999,500 EXC-F,KTM Dirt Bike,2022
0,969,STACYC 16E DRIVE FACTORY REPLICA,KTM Dirt Bike,2022
35,7997,250 SX-F,KTM Mx,2022
20,8482,250 SX-F,KTM Mx,2022
7524,11999,890 ADVENTURE,KTM Sport Touring,2021
1113,13299,890 ADV-R BLACK / ORANGE / WHITE,KTM Dual Sport,2021
0,10299,450 SX-F FACTORY EDITION,KTM  Dirt Bike,2021
0,15999,1290 SUPER DUKE R EVO,KTM Sportbike,2021
51,8499,450 SX-F FACTORY EDITION,KTM Competition,2020
2407,5699,390 ADVENTURE,KTM Sport Touring,2020
0,9000,450 SX-F FACTORY EDITION,KTM  Dirt Bike,2020
1286,16880,SUPERDUKE 1290 R,KTM Sportbike,2020
3846,7899,250 EXC-F,KTM Dirt Bike,2019
14751,16999,1290 SUPER DUKE GT,KTM Dual Sport,2019
0,9499,790 DUKE,KTM Sportbike,2019
0,5599,250 XC-F,KTM  Dirt Bike,2019
82,4991,390 DUKE,KTM Sportbike,2019
0,5982,250 SX,KTM Mx,2018
0,7288,250 XC-W,KTM  Dirt Bike,2018
7343,6990,RC 390,KTM Sportbike,2018
5282,13999,1290 SUPER ADVENTURE R,KTM Dual Sport,2018
988,7290,690 DUKE,KTM Sportbike,2017
640,4990,530 EXC-R EXC CHAMPIONS EDITION,KTM Dual Sport,2008
0,4199,50 SX MINI,KTM Dirt Bike,2023
0,11999,450 SMR,KTM Dirt Bike,2023
1,7564,390 ADVENTURE,KTM Dirt Bike,2023
1,12949,890 DUKE R,KTM Sportbike,2022
0,4447,85 SX 17/14,KTM Dirt Bike,2023
0,9999,250 SX-F,KTM Competition,2023
0,12499,350 XC-F FACTORY EDITION,KTM Dirt Bike,2023
0,4123,65 SX,KTM Dirt Bike,2023
0,8197,250 SX-F,KTM Dirt Bike,2023
0,12649,KTM 300 XC-W ERZBERGRODEO 300 W ERZBERGRODEO,KTM Competition,2023
1,19799,1290 SUPER DUKE GT,KTM Sportbike,2023
1,9199,790 DUKE,KTM Sportbike,2022
1,13949,890 ADVENTURE,KTM Dirt Bike,2023
1,7399,390 ADVENTURE,KTM Dirt Bike,2023
0,8799,FREERIDE E-XC,KTM Dirt Bike,2023
0,10997,500 EXC-F SIX DAYS,KTM Dirt Bike,2023
1,12999,690 SMC R ENDURO R,KTM Sportbike,2022
0,3147,50 SX MINI,KTM Dirt Bike,2023
1,15199,890 ADVENTURE R,KTM Dirt Bike,2023
1,9199,790 DUKE,KTM Sportbike,2022
0,4749,85 SX 19/16,KTM Dirt Bike,2023
0,20299,1290 SUPER ADVENTURE R,KTM Dirt Bike,2023
0,12649,300 XC-W ERZBERGRODEO 300 W ERZBERGRODEO,KTM Dirt Bike,2023
1,12999,690 ENDURO R,KTM Dirt Bike,2023
1,20399,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1,20299,1290 SUPER ADVENTURE R,KTM Dirt Bike,2023
0,8999,450 SX-F,KTM Dirt Bike,2023
0,12099,450 SX-F FACTORY EDITION,KTM Dirt Bike,2023
0,3648,50 SX,KTM Dirt Bike,2023
1,10673,450 SMR,KTM Sportbike,2022
0,13949,890 ADVENTURE,KTM Dirt Bike,2023
0,3599,65 SX,KTM Dirt Bike,2023
0,3599,65 SX,KTM Dirt Bike,2023
0,3599,65 SX,KTM Dirt Bike,2023
0,3599,65 SX,KTM Dirt Bike,2023
0,3599,65 SX,KTM Dirt Bike,2023
0,3599,65 SX,KTM Dirt Bike,2023
0,10999,450 SMR,KTM Competition,2023
0,7299,250 SX-F,KTM Dirt Bike,2023
0,8497,250 XC,KTM Dirt Bike,2023
0,11999,450 SMR,KTM Standard,2022
1,5599,RC 390,KTM Standard,2022
0,6999,300 XC TPI,KTM Dirt Bike,2022
1,9750,890 DUKE GP,KTM Sportbike,2022
0,7990,FREERIDE E-XC,KTM Dirt Bike,2022
1,10499,450 SMR,KTM Super Moto,2022
0,4991,85 SX 17/14,KTM  Dirt Bike,2022
1,16990,1290 SUPER DUKE R EVO,KTM Sportbike,2022
0,7990,250 SX-F,KTM  Dirt Bike,2022
1,17600,1290 SUPER ADVENTURE S,KTM Sportbike,2022
0,4499,RC 390,KTM Sportbike,2022
0,6999,300 XC TPI,KTM Dirt Bike,2022
0,6999,300 XC TPI,KTM Dirt Bike,2022
2253,17799,1290 SUPER DUKE R EVO,KTM Sportbike,2022
639,5695,390 DUKE,KTM Sportbike,2022
1621,10783,DUKE,KTM  Standard,2021
31,7999,250 SX-F,KTM Competition,2020
0,7134,250 SX,KTM  Dirt Bike,2022
332,14900,1290 SUPER ADVENTURE S,KTM Dual Sport,2020
0,14000,SUPERDUKE 1290 R,KTM Sportbike,2019
1788,4699,390 DUKE,KTM Sportbike,2018
6152,11750,1090 ADVENTURE R,KTM Dual Sport,2018
7461,11992,1290 SUPER DUKE GT,KTM Sport Touring,2017
14659,7999,1290 SUPER DUKE R,KTM Sportbike,2014
5011,4736,690 DUKE,KTM Sportbike,2014
0,9597,350 EXC-F,KTM Standard,2023
0,5999,125 SX,KTM Dirt Bike,2023
3,20399,1290 SUPER DUKE R,KTM Standard,2023
3,12999,690 SMC R ENDURO R,KTM Dual Sport,2023
0,7447,450 SX-F,KTM Dirt Bike,2023
0,4999,85 SX 19/16,KTM Dirt Bike,2023
0,8948,250 SX,KTM Dirt Bike,2023
0,7999,300 XC,KTM Dirt Bike,2023
0,4299,85 SX 19/16,KTM Dirt Bike,2023
0,6749,125 XC,KTM Dirt Bike,2023
0,8699,350 SX-F,KTM Dirt Bike,2023
0,12949,890 DUKE R,KTM Sportbike,2022
0,12999,690 ENDURO R,KTM Dirt Bike,2023
0,5097,65 SX,KTM Mx,2023
0,12999,690 ENDURO R,KTM Standard,2023
0,4997,SX-E 5,KTM Mx,2023
0,10999,250 XC,KTM Dirt Bike,2024
0,8099,125 SX,KTM Mx,2024
0,8099,125 SX,KTM Mx,2024
0,11899,450 XC-F,KTM Dirt Bike,2024
0,10199,250 SX-F,KTM Mx,2024
0,8399,125 XC,KTM Dirt Bike,2024
1,10199,250 SX-F,KTM Mx,2024
2,8399,125 XC,KTM Dirt Bike,2024
0,8399,125 XC,KTM Dirt Bike,2024
0,10599,250 XC-F,KTM Dirt Bike,2024
0,10599,250 XC-F,KTM Dirt Bike,2024
0,10199,250 SX-F,KTM Mx,2024
0,11899,450 XC-F,KTM Dirt Bike,2024
1,11299,300 XC,KTM Dirt Bike,2024
1,8399,125 XC,KTM Dirt Bike,2024
0,10999,250 XC,KTM Dirt Bike,2024
2,8099,125 SX,KTM Mx,2024
2,10999,250 XC,KTM Dirt Bike,2024
1,8399,125 XC,KTM Dirt Bike,2024
6,5799,RC 390,KTM Standard,2022
107,6570,390 ADVENTURE,KTM Standard,2022
0,9799,890 DUKE,KTM Sportbike,2022
370,7999,390 ADVENTURE,KTM Standard,2022
1,8099,125 XC,KTM Dirt Bike,2022
1896,3999,200 DUKE,KTM Sportbike,2022
1,9899,890 DUKE GP,KTM Sportbike,2022
43,7495,350 SX-F,KTM Dirt Bike,2022
33,8797,450 SX-F,KTM Mx,2022
0,4999,RC 390,KTM Sportbike,2022
0,10990,450 SMR,KTM Standard,2021
37,7499,350 SX-F,KTM Competition,2021
25,8999,250 SX-F,KTM Competition,2021
1030,12982,890 ADVENTURE R,KTM  Standard,2021
0,8694,450 SX-F,KTM  Dirt Bike,2021
1841,9499,790 DUKE,KTM Sportbike,2020
1910,10995,790 ADVENTURE,KTM Sport Touring,2020
7683,10499,790 DUKE,KTM Sportbike,2020
0,7599,250 XC,KTM Competition,2019
0,8499,450 XC-F,KTM  Dirt Bike,2019
2932,9999,690 SMC R ENDURO R,KTM Competition,2019
12923,15599,1290 SUPER ADVENTURE,KTM Dual Sport,2018
4841,9998,1090 ADVENTURE R,KTM Sport Touring,2018
16386,13594,1290 SUPER ADVENTURE R,KTM Sport Touring,2017
4051,13499,1290 SUPER DUKE R,KTM Sport Touring,2017
7185,9999,1190 ADVENTURE,KTM Sport Touring,2015
2757,14599,1290 SUPER ADVENTURE,KTM  Standard,2015
1,3999,450 XC,KTM Dirt Bike,2020
1893,5500,300 XC-W,KTM Dirt Bike,2007
1,12049,500 EXC-F,KTM Standard,2023
2,12999,690 SMC R ENDURO R,KTM Sportbike,2022
0,4499,SX 65,KTM Standard,2023
3,9199,790 DUKE,KTM Standard,2023
3,20299,1290 SUPER ADVENTURE S,KTM Dual Sport,2023
0,4199,50 SX MINI,KTM Dirt Bike,2023
3,20299,1290 SUPER ADVENTURE S,KTM Dual Sport,2023
3,20299,1290 SUPER ADVENTURE S,KTM Dual Sport,2023
3,13949,890 ADVENTURE,KTM Dual Sport,2023
3,12999,690 ENDURO R,KTM Dual Sport,2023
3,9199,790 DUKE,KTM Standard,2023
0,4199,50 SX MINI,KTM Dirt Bike,2023
1,9199,790 DUKE,KTM Sportbike,2022
3,7399,390 ADVENTURE,KTM Dual Sport,2023
1,19799,1290 SUPER DUKE GT,KTM Sportbike,2023
3,12999,690 ENDURO R,KTM Dual Sport,2023
0,3999,65 SX,KTM Dirt Bike,2023
1,20399,1290 SUPER DUKE R EVO,KTM Standard,2023
0,22999,1290 SUPER DUKE GT,KTM Sportbike,2023
0,9099,250 XC,KTM Dirt Bike,2023
0,8899,450 SX-F,KTM Dirt Bike,2023
1,11299,FREERIDE E-XC,KTM Dirt Bike,2023
0,8249,250 SX-F,KTM Dirt Bike,2023
0,9349,300 XC,KTM Dirt Bike,2023
4,16995,500 EXC-F,KTM Dirt Bike,2023
0,11649,450 XCF-W,KTM Dirt Bike,2023
1,6399,390 ADVENTURE,KTM Dirt Bike,2023
1,4988,65 SX,KTM Dirt Bike,2023
0,7999,250 SX-F,KTM Mx,2023
0,7949,125 SX,KTM Mx,2023
0,7949,250 SX,KTM Mx,2023
0,6549,85 SX 17/14,KTM Mx,2023
3,7399,390 ADVENTURE,KTM Dual Sport,2023
0,9199,350 SX-F,KTM Mx,2023
0,4199,50 SX MINI,KTM Mx,2023
552,10990,890 DUKE GP,KTM Standard,2022
217,5995,390 ADVENTURE,KTM Dual Sport,2022
2293,9999,500 EXC-F,KTM Dual Sport,2022
0,19499,1290 SUPER ADVENTURE S,KTM Sportbike,2022
4362,3699,200 DUKE,KTM Sportbike,2022
24,7795,350 SX-F,KTM Dirt Bike,2022
1,3999,200 DUKE,KTM Sportbike,2022
0,10479,450 SX-F FACTORY EDITION,KTM  Dirt Bike,2022
15,9095,450 SX-F,KTM Dirt Bike,2022
0,9999,500 XCF-W,KTM Dirt Bike,2022
1,4799,RC 390,KTM Sportbike,2022
0,9499,450 SX-F FACTORY EDITION,KTM Mx,2022
3,11299,890 DUKE,KTM Sportbike,2022
0,4797,85 SX 17/14,KTM Mx,2022
152,11995,690 SMC R ENDURO R,KTM Dirt Bike,2022
915,12399,890 ADVENTURE,KTM Dual Sport,2021
4361,11192,890 DUKE R,KTM  Sportbike,2021
0,10095,450 SX-F,KTM  Dirt Bike,2021
0,4295,SX85,KTM Standard,2020
75,9200,XC 500 XCF-W 500 W,KTM Standard,2020
0,8599,300 XC TPI,KTM  Dirt Bike,2022
5461,15270,1290 SUPER ADVENTURE S,KTM Dual Sport,2020
392,8499,250 XCW TPI XC-W TPI,KTM Dirt Bike,2020
0,8500,300 XC-W TPI,KTM  Dirt Bike,2020
0,7397,350 XC-F,KTM  Dirt Bike,2020
12,4995,85 SX 17/14,KTM Mx,2019
0,5199,85 SX 17/14,KTM  Dirt Bike,2021
3019,15995,1290 SUPER ADVENTURE R TKC,KTM Dual Sport,2019
1537,16397,1290 SUPER DUKE GT,KTM Sport Touring,2019
7552,16383,1290 SUPER DUKE R,KTM Sportbike,2019
8088,15999,1290 SUPER DUKE GT,KTM Sportbike,2019
8855,11500,1090 ADVENTURE R,KTM Standard,2018
12876,10749,1090 ADVENTURE R,KTM Standard,2017
0,5999,300 XC,KTM  Dirt Bike,2021
5787,13999,1290 SUPER DUKE GT,KTM Sport Touring,2017
11306,9999,1090 ADVENTURE R,KTM Standard,2017
9185,12225,1290 SUPER DUKE GT,KTM Sport Touring,2016
809,12490,1290 SUPER DUKE R ABS 1290 R ABS,KTM Sport Touring,2015
0,5999,125 SX,KTM Dirt Bike,2023
0,7399,390 ADVENTURE SW,KTM Sport Touring,2023
0,15199,890 ADVENTURE R,KTM Standard,2023
0,8397,450 XCF-W,KTM Dirt Bike,2023
3,20399,1290 SUPER DUKE R EVO,KTM Standard,2023
3,15199,890 ADVENTURE R,KTM Dual Sport,2023
0,11099,300 XC,KTM Dirt Bike,2023
0,11099,300 XC,KTM Competition,2023
0,12999,690 SMC R ENDURO R,KTM Dual Sport,2023
1,12499,690 ENDURO R,KTM Dirt Bike,2023
0,2699,50 SX MINI,KTM Dirt Bike,2023
0,9649,450 XC-F,KTM Dirt Bike,2023
0,9299,250 XC,KTM Dirt Bike,2023
0,10149,350 EXC-F,KTM Dirt Bike,2023
0,6291,85 SX 17/14,KTM  Dirt Bike,2022
1,9199,790 DUKE,KTM Sportbike,2022
1,12949,890 DUKE R,KTM Sportbike,2022
0,5299,85 SX 17/14,KTM Dirt Bike,2023
0,9299,250 XC,KTM Dirt Bike,2023
0,11149,300 XC-W ERZBERGRODEO 300 W ERZBERGRODEO,KTM Dirt Bike,2023
1,12949,890 DUKE R,KTM Sportbike,2022
0,8299,250 SX-F,KTM Mx,2023
0,7199,125 SX,KTM Mx,2023
0,8999,450 SX-F,KTM Mx,2023
0,8199,250 SX,KTM Mx,2023
0,9999,250 SX-F,KTM Mx,2023
0,20299,1290 SUPER ADVENTURE S,KTM Standard,2023
3,17499,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1085,12500,DUKE 890R 890 R,KTM Standard,2022
0,8799,350 SX F SX-F,KTM Competition,2022
1,5799,RC 390,KTM Sportbike,2022
0,9999,890 DUKE GP,KTM Sportbike,2022
168,18950,1290 SUPER ADVENTURE S,KTM Sportbike,2022
0,10988,500 EXC-F SIX DAYS,KTM Dirt Bike,2022
1,6799,390 ADVENTURE,KTM Sportbike,2022
1,7577,125 XC,KTM Dirt Bike,2022
0,3266,65 SX,KTM  Dirt Bike,2022
1,17599,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1906,5995,DUKE 390,KTM  Standard,2021
0,7995,450 SX-F,KTM Standard,2021
311,3899,50 SX,KTM Dirt Bike,2022
99,6990,390 DUKE,KTM  Sportbike,2022
73,9999,300 XC-W TPI ERZBERGRODEO,KTM Dirt Bike,2021
406,9250,FREERIDE E-XC,KTM Electric Motorcycle,2021
226,9000,350 EXC-F,KTM Dual Sport,2020
0,7744,450 SX-F FACTORY EDITION,KTM  Dirt Bike,2020
224,5549,RC 390,KTM Sportbike,2020
55,6990,250 SX-F,KTM Dirt Bike,2020
0,7999,450 SX-F FACTORY EDITION,KTM Mx,2020
118,11550,500 EXC-F,KTM Dual Sport,2020
638,5377,390 DUKE,KTM Sportbike,2019
7504,11993,790 ADVENTURE,KTM Sport Touring,2019
68,6899,450 SX-F,KTM Dirt Bike,2019
1287,8999,790 DUKE,KTM Sportbike,2019
0,8497,450 SX-F,KTM  Dirt Bike,2019
0,7497,250 XC-F,KTM  Dirt Bike,2019
1452,12998,1290 SUPER ADVENTURE S,KTM Standard,2019
5982,15999,1290 SUPER DUKE GT,KTM Sportbike,2019
343,10880,500 EXC-F,KTM Dual Sport,2019
5816,12000,1090 ADVENTURE R,KTM Sport Touring,2018
0,5995,450 SX-F,KTM  Dirt Bike,2018
5838,8999,690 ENDURO R,KTM Standard,2017
12212,12900,1290 SUPER DUKE GT,KTM Sport Touring,2017
3944,5990,390 DUKE,KTM Sportbike,2017
6354,4499,390 DUKE,KTM Sportbike,2017
55,6990,RC 390 ABS,KTM Sportbike,2021
9923,11999,1290 SUPER DUKE R,KTM Sportbike,2017
5468,13399,1290 ADVENTURE SUPER DUKE SUPER ADVENTURE S,KTM Dual Sport,2016
6844,11999,1290 SUPER ADVENTURE,KTM Dual Sport,2016
87,6899,350 XCF-W SIX DAYS,KTM Dirt Bike,2016
2795,6995,690 DUKE,KTM Dual Sport,2016
7764,3999,RC 390,KTM  Sportbike,2016
0,8900,SUPER DUKE 1290 R,KTM Sportbike,2016
3421,11995,1290 SUPER DUKE R,KTM  Sportbike,2015
7984,12990,1290 SUPER DUKE R ABS 1290 R ABS,KTM Sport Touring,2015
7622,4995,RC 390,KTM  Sportbike,2015
5486,5990,RC 390,KTM  Sportbike,2015
6531,5999,690 DUKE,KTM Sportbike,2014
0,1995,65 SX,KTM Mx,2013
12474,8999,990 ADVENTURE DAKAR,KTM  Standard,2011
7038,9780,1190 RC8 RC8 R,KTM  Sportbike,2010
0,10799,250 XC,KTM Standard,2023
0,11649,450 XCF-W,KTM Dirt Bike,2023
0,10899,450 SX-F,KTM Mx,2023
0,13949,890 ADVENTURE,KTM Dual Sport,2023
1,13949,890 ADVENTURE,KTM Dual Sport,2023
0,5499,SX-E 5,KTM Dirt Bike,2023
3,5499,SX-E 5,KTM Dirt Bike,2023
0,9649,450 XC F XC-F,KTM Dirt Bike,2023
0,9649,450 XC F XC-F,KTM Competition,2023
0,9799,150 XC-W,KTM Competition,2023
0,4699,50 SX,KTM Dirt Bike,2023
10,16995,500 EXC-F,KTM Dirt Bike,2023
1,20299,1290 SUPER ADVENTURE R,KTM Dual Sport,2023
1,20299,1290 SUPER ADVENTURE S,KTM Dirt Bike,2023
1,10999,450 SMR,KTM Sportbike,2022
0,8949,250 SX,KTM Mx,2023
0,5599,50 SX FACTORY EDITION,KTM Dirt Bike,2023
1,12999,690 SMC R ENDURO R,KTM Sportbike,2022
0,9836,350 EXC-F,KTM Dirt Bike,2023
0,4897,SX-E 3,KTM Mx,2023
0,4999,65 SX,KTM Dirt Bike,2023
0,8899,450 SX-F,KTM Dirt Bike,2023
53,6795,125 XC,KTM Standard,2022
0,11149,450 XC-F,KTM Standard,2022
1,9299,890 DUKE,KTM Sportbike,2022
0,13299,500 EXC-F SIX DAYS,KTM Dirt Bike,2022
0,5199,85 SX 19/16,KTM Mx,2022
0,8988,450 SX-F,KTM  Dirt Bike,2022
1,15996,1290 SUPER DUKE R EVO,KTM Sportbike,2022
0,9599,150 XC-W TPI,KTM Dirt Bike,2022
1,9077,150 XC-W TPI,KTM Dirt Bike,2022
1021,12099,890 ADVENTURE,KTM Dual Sport,2021
0,9999,450 SX-F FACTORY EDITION,KTM  Dirt Bike,2021
6526,14738,1290 SUPER DUKE GT,KTM Sport Touring,2020
1714,17599,1290 SUPER ADVENTURE S,KTM Sport Touring,2020
0,6999,250 SX-F,KTM  Dirt Bike,2020
2371,16499,1290 SUPER DUKE GT,KTM Sport Touring,2020
513,15990,SUPER ADVENTURE S,KTM Dual Sport,2020
0,8399,300 XC,KTM  Dirt Bike,2021
0,9995,450 SX-F,KTM  Dirt Bike,2019
0,3988,65 SX,KTM  Dirt Bike,2021
0,8991,250 SX-F,KTM  Dirt Bike,2019
0,6158,250 SX,KTM  Dirt Bike,2021
6925,12498,1290 SUPER ADVENTURE S,KTM Standard,2019
0,8491,350 XC-F,KTM  Dirt Bike,2018
17833,11948,1290 SUPER ADVENTURE,KTM Sport Touring,2015
