Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
2,"3,799",ZUMA 125,Yamaha Scooter,2023
2,"6,099",XMAX,Yamaha Scooter,2023
480,"11,298",YZF-R7,Yamaha Sportbike,2022
2812,"10,399",YZF R7,Yamaha Sportbike,2022
3560,"10,299",YZF R7 WORLD GP 60TH ANNIVERSARY EDITION,Yamaha Sportbike,2012
1038,"10,199",YZF R7,Yamaha Sportbike,2022
111,"10,499",YZF R7,Yamaha Sportbike,2022
282,"12,999",TRACER 9 GT,Yamaha Standard,2021
1741,"5,495",XMAX,Yamaha Scooter,2011
2298,"15,995",YZF-R6,Yamaha Standard,2020
4249,"15,499",YZF R6,Yamaha Sportbike,2020
3405,"4,799",YZF-R3,Yamaha Sportbike,2020
4337,"5,999",BOLT R-SPEC XVS950 R SPEC,Yamaha Sportbike,2019
4796,"9,100",MT 09,Yamaha Standard,2019
5565,"8,999",MT 09,Yamaha Standard,2019
4178,"6,199",YZF-R3,Yamaha Standard,2018
12664,"10,498",XSR900,Yamaha Standard,2018
22301,"15,499",YZF R1S,Yamaha Sportbike,2018
9199,"12,299",MT 10,Yamaha Sportbike,2018
33104,"5,999",SCR950,Yamaha Standard,2017
17225,"8,999",FJ-09,Yamaha Sport Touring,2017
23537,"13,999",YZF R6,Yamaha Sportbike,2017
5164,"6,495",SCR 950,Yamaha Standard,2017
9543,"6,995",SCR950,Yamaha Standard,2017
10110,"6,999",FZ 07,Yamaha Sportbike,2017
14779,"10,890",FZ 10,Yamaha Standard,2017
37367,"14,495",YZF-R1,Yamaha Sportbike,2016
20764,"10,495",YZF R6,Yamaha Sportbike,2016
12403,"5,998",YZF-R3,Yamaha Sportbike,2016
13480,"12,995",YZF-R6,Yamaha Standard,2016
5114,"8,199",FZ 09,Yamaha Sportbike,2016
22534,"6,890",BOLT,Yamaha Cruiser,2016
2319,"8,995",V STAR 950 TOURER,Yamaha Touring,2016
10134,"7,590",FZ-09,Yamaha Sportbike,2016
5372,"5,499",V STAR 650 CUSTOM,Yamaha Cruiser,2015
20213,"9,999",YZF R6,Yamaha Sportbike,2015
5592,"7,900",V STAR 950 TOURER,Yamaha Touring,2015
40671,"7,390",FZ-09,Yamaha Standard,2015
18697,"9,499",YZF R6 TWO-TONE,Yamaha Sportbike,2014
23183,"9,995",RAIDER,Yamaha Cruiser,2014
28870,"6,990",V STAR® 950 TOURER,Yamaha Touring,2013
21535,"6,495",FZ 8,Yamaha Sportbike,2013
10845,"9,990",YZF-R6,Yamaha Sportbike,2013
32208,"9,500",YZF-R1,Yamaha Sportbike,2013
49056,"8,999",YZF-R6 PEARL WHITE/CANDY RED,Yamaha Sportbike,2012
28089,"5,995",ROAD STAR SILVERADO S,Yamaha Cruiser,2012
33087,"5,998",FZ6R,Yamaha Sportbike,2012
27401,"7,790",SUPER TENERE,Yamaha Dual Sport,2012
38626,"5,995",STRYKER,Yamaha Standard,2012
13662,"4,995",950 V-STAR BASE,Yamaha Touring,2010
34678,"6,490",V STAR 650 CLASSIC,Yamaha Cruiser,2009
28450,"9,499",YZF-R1,Yamaha Sportbike,2009
21791,"3,995",V STAR 1100 CLASSIC,Yamaha Cruiser,2009
10569,"6,995",XV1900 STRATOLINER S,Yamaha Touring,2008
25299,"6,995",XV1900 ROADLINER BASE,Yamaha Cruiser,2008
4543,"3,991",V STAR CLASSIC,Yamaha Cruiser,2018
72007,"5,795",STRATOLINER,Yamaha Cruiser,2017
52484,"7,499",ROADLINER,Yamaha Cruiser,2017
44246,"3,995",V-STAR 1100 CUSTOM,Yamaha Standard,2007
70291,"10,090",V STAR 1300 TOURER,Yamaha Touring,2007
100198,"5,995","STRATOLINER ""S""",Yamaha Touring,2017
12757,"7,995",STRATOLINER,Yamaha Cruiser,2017
26292,"5,500",ROAD STAR WARRIOR,Yamaha Cruiser,2016
22265,"2,995",V STAR CLASSIC,Yamaha Cruiser,2015
51581,"2,995",1100 V-STAR CLASSIC,Yamaha Cruiser,2003
44096,"7,390",YZF R1,Yamaha Sportbike,2003
116090,"2,495",V-STAR 1100 CLASSIC,Yamaha Cruiser,2000
2147,"5,700",RD350,Yamaha Standard,1974
103,"3,599",ZUMA 125,Yamaha Scooter,2023
2,"14,199",MT-10 CA,Yamaha Standard,2023
2,"4,999",MT-03,Yamaha Standard,2023
2,"18,299",FJR1300ES 1300 ES,Yamaha Sport Touring,2023
2,"3,999",ZUMA 125,Yamaha Moped,2023
2,"3,799",ZUMA 125,Yamaha Moped,2023
2,"1,749",TT-R50E,Yamaha Dirt Bike,2023
2,"3,799",ZUMA 125,Yamaha Scooter,2023
2,"11,449",TÉNÉRÉ 700,Yamaha Sport Touring,2023
3,"14,936",TRACER 9 GT,Yamaha Sport Touring,2022
1588,"8,995",MT-09,Yamaha Standard,2022
6,"14,999",TRACER 9 GT,Yamaha Sport Touring,2022
2,"14,999",TRACER 9 GT,Yamaha Sport Touring,2022
2,"9,999",XSR900,Yamaha Standard,2022
2,"3,699",ZUMA 125,Yamaha Moped,2022
2,"14,999",TRACER 9 GT,Yamaha Sport Touring,2022
2,"1,749",TT-R50E,Yamaha Dirt Bike,2022
2,"7,899",MT-07,Yamaha Standard,2022
3685,"12,290",YZF R7,Yamaha Sportbike,2022
5641,"11,995",MT-10,Yamaha Standard,2021
6016,"6,690",YZF R3 MONSTER ENERGY YAMAHA MOTOGP EDITION,Yamaha Sportbike,2021
657,"6,999",WR250R,Yamaha Dual Sport,2020
2720,"9,500",FZ09,Yamaha Standard,2019
39162,"7,888",MT-07,Yamaha Standard,2019
5020,"7,790",YZ 450F,Yamaha Dirt Bike,2019
1044,"4,900",YZF R3,Yamaha Sportbike,2017
784,"6,699",SCR950,Yamaha Sportbike,2017
27537,"11,499",FZ-10,Yamaha Sportbike,2017
17600,"13,799",YZF R6,Yamaha Sportbike,2017
27425,"9,888",V-STAR 950,Yamaha Cruiser,2017
12720,"5,790",YZF R3,Yamaha Sportbike,2017
40948,"5,977",FZ-07,Yamaha Sportbike,2016
20009,"10,995",YZF R6 - TEAM YAMAHA BLUEMATTE SILVER,Yamaha Standard,2016
4818,"8,390",FZ-09,Yamaha Standard,2016
24380,"7,190",FZ-07,Yamaha Standard,2016
5871,"7,890",FZ-09,Yamaha Standard,2016
24306,"8,777",V-STAR 1300,Yamaha Cruiser,2015
29858,"6,995",V STAR 1300 BASE,Yamaha Cruiser,2015
9848,"6,790",FZ-07,Yamaha Standard,2015
44069,"4,890",YZF R3,Yamaha Sportbike,2015
6397,"7,995",V STAR 950,Yamaha Cruiser,2015
21873,"6,390",YZF R3,Yamaha Sportbike,2015
24683,"4,999",V STAR 950,Yamaha Cruiser,2015
9186,"5,988",BOLT R-SPEC,Yamaha Cruiser,2014
35772,"6,988",V-STAR 1300,Yamaha Cruiser,2014
12093,"7,399",V STAR 950 TOURER,Yamaha Touring,2014
51343,"5,495",V STAR 950 BASE,Yamaha Cruiser,2014
20292,"6,690",BOLT,Yamaha Cruiser,2014
3096,"5,250",V STAR CUSTOM 650 CUSTOM,Yamaha Cruiser,2013
15076,"8,777",ROAD STAR S,Yamaha Cruiser,2013
5884,"6,495",V STAR 950,Yamaha Cruiser,2013
24560,"7,490",STRYKER,Yamaha Cruiser,2012
2462,"5,900",V STAR 950 BASE,Yamaha Cruiser,2012
19821,"5,995",V STAR 950,Yamaha Cruiser,2012
1349,"10,390",YZF R6,Yamaha Sportbike,2012
1511,"3,495",V STAR 250,Yamaha Cruiser,2012
27377,"5,790",FZ8,Yamaha Sportbike,2011
16013,"4,995",V STAR 650,Yamaha Cruiser,2011
34062,"6,888",FJR1300 DCT 1300 AE,Yamaha Sportbike,2019
16016,"4,495",V STAR 650 SILVERADO,Yamaha Cruiser,2009
19415,"7,495",ROYAL STAR® TOUR DELUXE,Yamaha Touring,2018
11629,"5,495",V STAR® 1100 CUSTOM,Yamaha Cruiser,2008
36753,"7,495",FJR1300AE 1300 AE,Yamaha Sport Touring,2018
14153,"7,495",V STAR 1300 BASE,Yamaha Cruiser,2007
36041,"5,495",V STAR® 1300,Yamaha Cruiser,2007
4155,"3,495",V STAR® CLASSIC,Yamaha Cruiser,2015
46706,"4,777",ROAD STAR MIDNIGHT,Yamaha Cruiser,2014
71859,"3,999",YZF R1,Yamaha Trike,2003
60883,"3,999",V STAR 1100 CLASSIC,Yamaha Cruiser,2000
31627,"2,995",V STAR CLASSIC,Yamaha Cruiser,1999
2,"8,899",YZ250FX,Yamaha Dirt Bike,2023
2,"15,999",TENERE 700,Yamaha Dual Sport,2023
2,"9,799",MT-09,Yamaha Sportbike,2023
2,"14,199",MT-10,Yamaha Sportbike,2023
2,"17,999",YZF-R1,Yamaha Dirt Bike,2023
2,"4,699",YZ65,Yamaha Mx,2022
2,"1,549",TT-R50E,Yamaha Dirt Bike,2022
2,"14,999",TRACER 9 GT,Yamaha Touring,2022
787,"13,290",TRACER 9 GT,Yamaha Sport Touring,2022
2462,"5,799",YZF R3 ABS,Yamaha Sportbike,2021
4722,"7,199",MT-07,Yamaha Standard,2021
9901,"8,680",MT-07,Yamaha Standard,2020
2,"6,999",YZ250,Yamaha Mx,2020
24132,"11,995",MT-10,Yamaha Standard,2020
6062,"10,595",TRACER 900 GT,Yamaha Touring,2020
18968,"11,890",MT 10,Yamaha Sportbike,2020
5485,"14,786",YZF-R6,Yamaha Sportbike,2020
18287,"7,199",MT 07,Yamaha Standard,2019
10350,"16,995",STAR ELUDER GT,Yamaha Touring,2018
6212,"19,995",XV1900 STAR ELUDER GT,Yamaha Touring,2018
82,"6,199",YZ250F,Yamaha Mx,2018
52688,"21,495",STAR VENTURE TC BASE,Yamaha Touring,2018
45250,"18,999",STAR ELUDER,Yamaha Touring,2018
11203,"14,990",YZF-R6,Yamaha Sportbike,2018
20847,"8,200",FZ-09,Yamaha Sportbike,2017
16465,"12,199",YZF R6,Yamaha Sportbike,2017
33146,"10,999",FZ-10,Yamaha Sportbike,2017
7308,"5,999",SCR950,Yamaha Sportbike,2017
12746,"13,390",YZF R6,Yamaha Sportbike,2017
24147,"11,499",FJR1300A 1300 A,Yamaha Sport Touring,2016
26971,"7,995",FJ-09,Yamaha Sport Touring,2016
18477,"7,500",FZ-09,Yamaha Sportbike,2016
8415,"5,999",V STAR 950 BASE,Yamaha Cruiser,2015
6196,"7,995",FJ-09,Yamaha Standard,2015
10654,"10,990",YZF-R6,Yamaha Sportbike,2015
12907,"9,991",SUPER TENERE ES,Yamaha Sport Touring,2015
9024,"5,968",V STAR® 950 TOURER,Yamaha Touring,2015
29300,"6,999",FJ-09,Yamaha Sport Touring,2015
16755,"10,495",YZF R6 - TEAM YAMAHA BLUEMATTE SILVER,Yamaha Standard,2015
66711,"9,995",FJR 1300 A 1300A,Yamaha Sport Touring,2015
32359,"9,499",YZF R6,Yamaha Sportbike,2014
6210,"8,999",V STAR 950 TOURER,Yamaha Touring,2014
8858,"5,999",BOLT™ R-SPEC,Yamaha Cruiser,2014
67583,"6,499",ROADLINER S,Yamaha Cruiser,2013
35982,"8,999",YZF R6,Yamaha Sportbike,2012
62764,"6,497",SUPER TENERE,Yamaha Touring,2012
15881,"10,990",YZF-R6,Yamaha Sportbike,2012
12205,"6,995",STRYKER,Yamaha Cruiser,2011
20629,"8,999",YZF R6,Yamaha Sportbike,2010
8666,"9,995",YZF-R6,Yamaha Standard,2010
43990,"3,999",V STAR 1100 SILVERADO,Yamaha Cruiser,2008
13124,"4,890",MAJESTY 400,Yamaha Scooter,2007
14967,"5,500",ROAD STAR SILVERADO®,Yamaha Cruiser,2016
82897,"3,499",FZ6,Yamaha Sportbike,2006
78443,"2,950",V STAR 650,Yamaha Cruiser,2001
81809,"3,895",ROYAL STAR TOUR CLASSIC,Yamaha Cruiser,1996
30215,"4,100",SRX 600 X600,Yamaha Standard,1986
3,"8,899",BOLT R-SPEC,Yamaha Cruiser,2023
5,"5,499",YZF-R3,Yamaha Dirt Bike,2023
2,"9,499",YZF-R7,Yamaha Sportbike,2023
3701,"5,299",YZFR3 300 W/ABS,Yamaha Sportbike,2012
8277,"12,999",TRACER 9 GT,Yamaha Touring,2022
80,"7,399",YZ450F MONSTER ENERGY YAMAHA RACING EDITION,Yamaha Mx,2021
2052,"3,991",V STAR 250,Yamaha Sportbike,2021
20526,"9,890",TÉNÉRÉ 700,Yamaha Dual Sport,2021
5683,"7,299",XVS950 BOLT 950 BASE,Yamaha Touring,2010
921,"6,999",XVS950 BOLT 950 BASE,Yamaha Touring,2017
18686,"16,299",YZF R1,Yamaha Sportbike,2017
32681,"10,699",YZF-R6,Yamaha Sportbike,2017
29197,"6,950",FZ-07,Yamaha Standard,2017
821,"9,999",YZF-R6,Yamaha Sportbike,2016
12957,"6,999",FZ-09,Yamaha Sportbike,2016
29095,"6,500",FZ07,Yamaha Standard,2016
10755,"6,499",FZ 07,Yamaha Sportbike,2016
19954,"7,990",FZ-09,Yamaha Sportbike,2016
25064,"9,999",YZF-R6,Yamaha Sportbike,2016
30336,"9,885",XV1900 RAIDER BULLET COWL,Yamaha Touring,2015
6428,"6,285",XVS950 VSTAR 950 BASE,Yamaha Touring,2015
18347,"4,497",YZF-R3,Yamaha Sportbike,2015
21053,"9,999",YZF-R6,Yamaha Sportbike,2015
10334,"5,999",FJ-09,Yamaha Sport Touring,2015
17276,"17,250",YZF-R1M,Yamaha Sportbike,2015
16856,"6,499",V STAR 950 TOURER,Yamaha Touring,2015
7191,"8,990",FZ1,Yamaha Sportbike,2015
11687,"6,485",XVS950 VSTAR 950 BASE,Yamaha Touring,2014
45866,"8,999",YZF-R6,Yamaha Sportbike,2014
10781,"11,999",YZF-R1,Yamaha Sportbike,2014
55490,"9,999",ROYAL STAR VENTURE S,Yamaha Touring,2013
40831,"5,499",XVS950 VSTAR 950 TOURER,Yamaha Touring,2012
62476,"6,899",STRYKER,Yamaha Cruiser,2012
12841,"5,900",V STAR 950 RAVEN BASE,Yamaha Cruiser,2011
21153,"7,995",STRATOLINER DELUXE,Yamaha Cruiser,2010
42876,"3,999",V STAR 950 TOURER,Yamaha Cruiser,2009
29961,"4,285",XVS1100 VSTAR 1100 CLASSIC,Yamaha Touring,2016
20439,"4,885",XV1700 ROAD STAR 1700,Yamaha Touring,2016
57523,"1,995",XVS1100 VSTAR 1100 CLASSIC,Yamaha Touring,2015
20791,"4,285",XVS1100 VSTAR 1100 CLASSIC,Yamaha Touring,2015
35010,"3,485",XVS650 VSTAR 650 CLASSIC,Yamaha Touring,2011
6,"5,499",YZF-R3,Yamaha Dirt Bike,2023
2,"4,699",V STAR 250,Yamaha Cruiser,2023
2,"8,599",YZ250F,Yamaha Competition,2023
554,"11,500",YZF-R7,Yamaha Sportbike,2023
2,"1,699",PW50,Yamaha Dirt Bike,2023
3,"2,299",TT-R110E,Yamaha Dirt Bike,2023
2,"7,899",YZ250,Yamaha Competition,2023
2,"2,299",TT-R110E CA,Yamaha Dirt Bike,2023
3,"10,499",TÉNÉRÉ 700,Yamaha Sport Touring,2023
2,"4,999",MT-03 - MATTE STEALTH BLACK,Yamaha Standard,2023
