Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
7992,"4,995",INT650 CANYON RED,Royal Enfield Standard,2022
3,"4,499",CLASSIC 350 HALCYON BLACK,Royal Enfield Standard,2022
10,"5,995",CONTINENTAL GT VENTURA STORM,Royal Enfield Standard,2022
13,"3,898",CLASSIC 350 CHROME RED,Royal Enfield Standard,2022
5,"5,299",HIMALAYAN PINE GREEN,Royal Enfield Dual Sport,2022
3,"4,995",INT650 DOWNTOWN DRAG,Royal Enfield Standard,2022
16,"5,299",HIMALAYAN MIRAGE SILVER,Royal Enfield Dual Sport,2022
16,"5,999",INT650 VENTURA BLUE,Royal Enfield Standard,2022
1997,"4,899",HIMALAYAN ROCK RED,Royal Enfield Standard,2022
16,"6,199",CONTINENTAL GT 650,Royal Enfield Standard,2022
7783,"5,288",CONTINENTAL GT ICE QUEEN,Royal Enfield Standard,2019
911,"4,999",CLASSIC BATTLE GREEN,Royal Enfield Classic / Vintage,2018
10,"4,699",METEOR 350,Royal Enfield Cruiser,2023
5,"4,030",METEOR 350 BASE,Royal Enfield Cruiser,2023
5,"5,099",SCRAM 411 SKYLINE BLUE,Royal Enfield Standard,2023
3,"5,099",SCRAM 411 GRAPHITE YELLOW,Royal Enfield Standard,2023
6,"5,099",SCRAM 411 GRAPHITE BLUE,Royal Enfield Standard,2023
5,"6,349",INT650 SUNSET STRIP,Royal Enfield Standard,2023
3,"5,099",SCRAM 411 GRAPHITE RED,Royal Enfield Standard,2023
3,"5,099",SCRAM 411 SKYLINE BLUE,Royal Enfield Standard,2023
3,"5,099",SCRAM 411 WHITE FLAME,Royal Enfield Standard,2023
3,"5,099",SCRAM 411 GRAPHITE BLUE,Royal Enfield Standard,2023
16,"6,149",INT650 CANYON RED,Royal Enfield Standard,2023
16,"6,849",INT650 MARK 2,Royal Enfield Standard,2023
5,"5,449",HIMALAYAN GRANITE BLACK,Royal Enfield Standard,2023
16,"5,449",HIMALAYAN GRANITE BLACK,Royal Enfield Standard,2023
16,"5,099",SCRAM 411 WHITE FLAME,Royal Enfield Standard,2023
16,"5,449",HIMALAYAN GRANITE BLACK,Royal Enfield Standard,2023
3,"5,099",SCRAM 411 BLAZING BLACK,Royal Enfield Standard,2023
3,"5,299",HIMALAYAN,Royal Enfield Standard,2022
5,"5,223",INT650 BASE,Royal Enfield Standard,2022
5,"3,876",CLASSIC 350 BASE,Royal Enfield Cruiser,2022
8,"3,995",CLASSIC 350 HALCYON GREY,Royal Enfield Standard,2022
5,"5,839",CONTINENTAL GT BASE,Royal Enfield Standard,2022
8,"5,995",CONTINENTAL GT VENTURA STORM,Royal Enfield Standard,2022
2,"6,199",INT650 DOWNTOWN DRAG,Royal Enfield Standard,2022
3,"3,995",CLASSIC 350 CHROME RED,Royal Enfield Standard,2022
3,"3,995",CLASSIC 350 CHROME BRONZE,Royal Enfield Standard,2022
6,"3,995",HIMALAYAN PINE GREEN,Royal Enfield Dual Sport,2022
3,"3,995",CLASSIC 350 CHROME RED,Royal Enfield Standard,2022
2,"6,199",CONTINENTAL GT BRITISH RACING GREEN,Royal Enfield Standard,2022
2,"4,749",METEOR STELLAR BLACK,Royal Enfield Standard,2022
3,"5,995",CONTINENTAL GT DUX DELUXE,Royal Enfield Standard,2022
16,"5,699",INT650,Royal Enfield Standard,2022
16,"4,699",CLASSIC 350 CHROME BRONZE,Royal Enfield Classic / Vintage,2022
1368,"3,599",CLASSIC 350 HALCYON GREEN,Royal Enfield Standard,2022
16,"5,699",INTERCEPTOR 650,Royal Enfield Standard,2022
9036,"3,995",HIMALAYAN ROCK RED,Royal Enfield Standard,2021
5,"4,899",METEOR 350 BASE,Royal Enfield Cruiser,2023
2,"3,999",HUNTER 350 DAPPER WHITE,Royal Enfield Standard,2023
2,"5,449",HIMALAYAN,Royal Enfield Standard,2023
2,"6,349",INT650 BAKER EXPRESS,Royal Enfield Standard,2023
16,"4,699",METEOR 350 FIREBALL RED,Royal Enfield Standard,2023
3,"4,899",METEOR 350 FIREBALL RED,Royal Enfield Standard,2023
3,"4,799",METEOR 350 SUPERNOVA BLUE,Royal Enfield Standard,2023
3,"6,349",INT650 BAKER EXPRESS,Royal Enfield Standard,2023
5,"4,699",METEOR 350 FIREBALL RED,Royal Enfield Standard,2023
13,"5,999",INT650 ORANGE CRUSH,Royal Enfield Standard,2023
13,"4,699",CLASSIC 350 HALCYON BLACK,Royal Enfield Standard,2023
13,"4,099",SCRAM 411 GRAPHITE RED,Royal Enfield Standard,2023
5,"6,349",INT650 DOWNTOWN DRAG,Royal Enfield Standard,2023
16,"5,099",SCRAM 411 SILVER SPIRIT,Royal Enfield Standard,2023
5,"5,449",HIMALAYAN MIRAGE SILVER,Royal Enfield Standard,2023
16,"5,099",SCRAM 411 SKYLINE BLUE,Royal Enfield Standard,2023
16,"4,799",METEOR 350 STELLAR BLUE,Royal Enfield Standard,2023
16,"4,699",METEOR 350,Royal Enfield Cruiser,2023
3,"5,099",SCRAM 411,Royal Enfield Super Moto,2023
6,"4,649",METEOR FIREBALL YELLOW,Royal Enfield Standard,2022
2,"6,499",CONTINENTAL GT650 SPECIAL BASE,Royal Enfield Standard,2022
2,"6,999",CONTINENTAL GT650 SPECIAL BASE,Royal Enfield Standard,2022
2,"4,699",CLASSIC 350 CHROME RED,Royal Enfield Standard,2022
2,"6,999",CONTINENTAL GT650 SPECIAL BASE,Royal Enfield Standard,2022
8,"6,199",CONTINENTAL GT ROCKER RED,Royal Enfield Standard,2022
2,"4,599",CLASSIC 350,Royal Enfield Cruiser,2022
2234,"5,999",CONTINENTAL GT MR. CLEAN,Royal Enfield Standard,2022
5,"4,599",CLASSIC 350,Royal Enfield Cruiser,2022
85,"3,999",CLASSIC 350 HALCYON GREY,Royal Enfield Custom,2022
13,"3,898",METEOR SUPERNOVA BROWN,Royal Enfield Standard,2022
13,"5,987",CONTINENTAL GT MR. CLEAN,Royal Enfield Standard,2022
2,"6,499",CONTINENTAL GT DUX DELUXE,Royal Enfield Standard,2022
2,"5,999",INT650 CANYON RED,Royal Enfield Standard,2022
425,"5,995",CONTINENTAL GT ROCKER RED,Royal Enfield Standard,2022
903,"4,000",METEOR STELLAR BLUE,Royal Enfield Standard,2022
2,"4,749",METEOR STELLAR BLUE,Royal Enfield Standard,2022
2,"6,199",CONTINENTAL GT ROCKER RED,Royal Enfield Standard,2022
16,"4,149",CLASSIC 350 HALCYON GREEN,Royal Enfield Standard,2022
18,"7,699",INTERCEPTOR 650,Royal Enfield Standard,2022
8,"3,995",CLASSIC 350,Royal Enfield Cruiser,2022
5,"4,799",CLASSIC 350,Royal Enfield Cruiser,2022
8,"4,499",CLASSIC 350,Royal Enfield Cruiser,2022
16,"5,699",INTERCEPTOR 650 VENTURA BLUE,Royal Enfield Standard,2022
1617,"5,899",CONTINENTAL GT 650,Royal Enfield Standard,2021
5295,"3,995",HIMALAYAN LAKE BLUE,Royal Enfield Standard,2021
116,"5,897",HIMALAYAN LAKE BLUE,Royal Enfield Standard,2021
4007,"4,799",METEOR 350 STELLAR BLUE,Royal Enfield Standard,2021
1236,"5,995",BULLET TRIALS WORKS REPLICA 500,Royal Enfield Standard,2020
6000,"6,499",INT650 SILVER SPECTRE,Royal Enfield Standard,2020
4476,"3,799",CLASSIC BATTLE GREEN,Royal Enfield Cruiser,2017
2,"4,799",CLASSIC 350,Royal Enfield Cruiser,2023
5,"5,449",HIMALAYAN BASE,Royal Enfield Dual Sport,2023
8,"5,099",SCRAM 411 SKYLINE BLUE,Royal Enfield Standard,2023
16,"4,799",CLASSIC 350 CHROME RED,Royal Enfield Standard,2023
16,"4,799",CLASSIC 350 CHROME BRONZE,Royal Enfield Standard,2023
3,"6,349",INT650 SUNSET STRIP,Royal Enfield Standard,2023
2,"5,449",HIMALAYAN MIRAGE SILVER,Royal Enfield Standard,2023
16,"6,349",INT650 SUNSET STRIP,Royal Enfield Standard,2023
2,"5,099",SCRAM 411 SKYLINE BLUE,Royal Enfield Standard,2023
2,"5,099",SCRAM 411 SILVER SPIRIT,Royal Enfield Standard,2023
2,"5,099",SCRAM 411 BLAZING BLACK,Royal Enfield Standard,2023
11,"4,199",HUNTER 350,Royal Enfield Standard,2023
2,"5,099",SCRAM 411,Royal Enfield Standard,2023
2,"4,799",CLASSIC 350,Royal Enfield Standard,2023
5,"6,199",INT650 BASE,Royal Enfield Standard,2022
3,"4,749",METEOR 350,Royal Enfield Cruiser,2022
2,"11,499",INT 650,Royal Enfield Standard,2022
3,"4,649",METEOR 350,Royal Enfield Cruiser,2022
8,"4,897",DOWNTOWN DRAG,Royal Enfield Standard,2022
8,"3,995",CLASSIC 350 CHROME RED,Royal Enfield Standard,2022
2,"5,523",INT650,Royal Enfield Cruiser,2022
5,"4,999",CLASSIC 350,Royal Enfield Standard,2022
6,"4,499",CLASSIC 350,Royal Enfield Classic / Vintage,2022
2,"4,499",CLASSIC 350,Royal Enfield Classic / Vintage,2022
1371,"4,350",METEOR 350,Royal Enfield Cruiser,2022
24736,"5,171",INT 650,Royal Enfield Custom,2021
1326,"4,499",METEOR 350,Royal Enfield Cruiser,2021
930,"5,500",CONTINENTAL GT DR. MAYHEM,Royal Enfield Standard,2021
674,"5,995",INT650,Royal Enfield Classic / Vintage,2019
12419,"4,999",CLASSIC 500,Royal Enfield Classic / Vintage,2018
214,"13,450",INTERCEPTOR,Royal Enfield Classic / Vintage,1968
5,"4,899",METEOR 350 BASE,Royal Enfield Cruiser,2023
2,"3,999",SCRAM 411,Royal Enfield Standard,2023
16,"7,149",CONTINENTAL GT 650 MR.CLEAN BASE,Royal Enfield Standard,2023
16,"6,849",CONTINENTAL GT 650 ROCKER RED,Royal Enfield Standard,2023
16,"6,149",INT650 VENTURA BLUE,Royal Enfield Standard,2023
2,"6,349",INT650 DOWNTOWN DRAG,Royal Enfield Standard,2023
1030,"4,995",SCRAM 411,Royal Enfield Standard,2023
2,"5,099",SCRAM 411,Royal Enfield Standard,2023
5,"6,149",INT650 ORANGE CRUSH,Royal Enfield Standard,2023
2,"4,599",CLASSIC 350 HALCYON GREEN,Royal Enfield Standard,2023
2,"4,599",CLASSIC 350 HALCYON BLACK,Royal Enfield Standard,2023
5,"4,899",METEOR 350 SUPERNOVA BLUE,Royal Enfield Standard,2023
26,"5,099",SCRAM 411 GRAPHITE BLUE,Royal Enfield Standard,2023
5,"4,799",CLASSIC 350,Royal Enfield Classic / Vintage,2023
16,"6,349",INTERCEPTOR 650,Royal Enfield Standard,2023
3,"4,799",METEOR 350,Royal Enfield Cruiser,2023
5,"5,954",METEOR 350,Royal Enfield Cruiser,2023
16,"4,599",CLASSIC 350 REBORN,Royal Enfield Classic / Vintage,2023
3,"6,349",INTERCEPTOR 650,Royal Enfield Standard,2023
3,"6,149",INTERCEPTOR 650,Royal Enfield Standard,2023
5,"6,349",CONTINENTAL GT 650,Royal Enfield Standard,2023
5,"4,499",CLASSIC 350 BASE,Royal Enfield Cruiser,2022
644,"5,799",INT650 DOWNTOWN DRAG,Royal Enfield Standard,2022
1057,"4,489",CLASSIC 350 SIGNALS DESERT SAND,Royal Enfield Standard,2022
906,"5,999",CONTINENTAL GT 650,Royal Enfield Cruiser,2022
2919,"5,495",INT650,Royal Enfield Cruiser,2022
277,"5,999",INTERCEPTOR 650,Royal Enfield Standard,2022
9201,"4,700",METEOR 350,Royal Enfield Cruiser,2021
1699,"3,980",METEOR 350 SUPERNOVA,Royal Enfield Cruiser,2021
1870,"4,495",INT650 SILVER SPECTRE,Royal Enfield Standard,2019
10,"5,449",HIMALAYAN,Royal Enfield Standard,2023
8,"5,550",HIMALAYAN,Royal Enfield Standard,2023
2,"5,550",HIMALAYAN,Royal Enfield Standard,2023
