Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
19560,"16,383",1290 SUPER DUKE R,KTM Sportbike,2019
20949,"15,999",1290 SUPER DUKE GT,KTM Sportbike,2019
22933,"11,500",1090 ADVENTURE R,KTM Standard,2018
33349,"10,749",1090 ADVENTURE R,KTM Standard,2017
14989,"13,999",1290 SUPER DUKE GT,Sport Touring,2017
29282,"9,999",1090 ADVENTURE R,KTM Standard,2017
23789,"12,225",1290 SUPER DUKE GT,Sport Touring,2016
2095,"12,490",1290 SUPER DUKE R ABS 1290 R ABS,Sport Touring,2015
8,"20,399",1290 SUPER DUKE R EVO,KTM Standard,2023
8,"15,199",890 ADVENTURE R,Dual Sport,2023
2,"12,499",690 ENDURO R,Dirt Bike,2023
2,"9,199",790 DUKE,KTM Sportbike,2023
2,"12,949",890 DUKE R,KTM Sportbike,2023
2,"12,949",890 DUKE R,KTM Sportbike,2023
8,"17,499",1290 SUPER DUKE R EVO,KTM Sportbike,2022
2810,"12,500",DUKE 890R 890 R,KTM Standard,2022
2,"5,799",RC 390,KTM Sportbike,2022
435,"18,950",1290 SUPER ADVENTURE S,KTM Sportbike,2022
3,"6,799",390 ADVENTURE,KTM Sportbike,2022
2,"7,577",125 XC,Dirt Bike,2022
2,"17,599",1290 SUPER DUKE R EVO,KTM Sportbike,2022
4937,"5,995",DUKE 390,KTM Standard,2021
805,"3,899",50 SX,Dirt Bike,2021
256,"6,990",390 DUKE,KTM Sportbike,2021
190,"9,999",300 XC-W TPI ERZBERGRODEO,Dirt Bike,2021
1053,"9,250",FREERIDE E-XC,Electric Motorcycle,2021
584,"9,000",350 EXC-F,Dual Sport,2020
579,"5,549",RC 390,KTM Sportbike,2020
142,"6,990",250 SX-F,Dirt Bike,2020
306,"11,550",500 EXC-F,Dual Sport,2020
1653,"5,377",390 DUKE,KTM Sportbike,2019
19436,"11,993",790 ADVENTURE,Sport Touring,2019
177,"6,899",450 SX-F,Dirt Bike,2019
3335,"8,999",790 DUKE,KTM Sportbike,2019
3761,"12,998",1290 SUPER ADVENTURE S,KTM Standard,2019
15493,"15,999",1290 SUPER DUKE GT,KTM Sportbike,2019
888,"10,880",500 EXC-F,Dual Sport,2019
15063,"12,000",1090 ADVENTURE R,Sport Touring,2018
15121,"8,999",690 ENDURO R,KTM Standard,2017
31630,"12,900",1290 SUPER DUKE GT,Sport Touring,2017
10215,"5,990",390 DUKE,KTM Sportbike,2017
16456,"4,499",390 DUKE,KTM Sportbike,2017
142,"6,990",RC 390 ABS,KTM Sportbike,2017
25701,"11,999",1290 SUPER DUKE R,KTM Sportbike,2017
14162,"13,399",1290 ADVENTURE SUPER DUKE SUPER ADVENTURE S,Dual Sport,2016
17727,"11,999",1290 SUPER ADVENTURE,Dual Sport,2016
225,"6,899",350 XCF-W SIX DAYS,Dirt Bike,2016
7239,"6,995",690 DUKE,Dual Sport,2016
20109,"3,999",RC 390,KTM Sportbike,2016
8859,"11,995",1290 SUPER DUKE R,KTM Sportbike,2015
20678,"12,990",1290 SUPER DUKE R ABS 1290 R ABS,Sport Touring,2015
19740,"4,995",RC 390,KTM Sportbike,2015
14209,"5,990",RC 390,KTM Sportbike,2015
16914,"5,999",690 DUKE,KTM Sportbike,2014
32308,"8,999",990 ADVENTURE DAKAR,KTM Standard,2011
18229,"9,780",1190 RC8 RC8 R,KTM Sportbike,2010
2,"13,949",890 ADVENTURE,Dual Sport,2023
8,"5,499",SX-E 5,Dirt Bike,2023
26,"16,995",500 EXC-F,Dirt Bike,2023
2,"20,299",1290 SUPER ADVENTURE R,Dual Sport,2023
2,"20,299",1290 SUPER ADVENTURE S,Dirt Bike,2023
2,"10,999",450 SMR,KTM Sportbike,2023
2,"12,999",690 SMC R ENDURO R,KTM Sportbike,2023
138,"6,795",125 XC,KTM Standard,2022
2,"9,299",890 DUKE,KTM Sportbike,2022
2,"15,996",1290 SUPER DUKE R EVO,KTM Sportbike,2022
2,"9,077",150 XC-W TPI,Dirt Bike,2022
2644,"12,099",890 ADVENTURE,Dual Sport,2021
16901,"14,738",1290 SUPER DUKE GT,Sport Touring,2020
4440,"17,599",1290 SUPER ADVENTURE S,Sport Touring,2020
6141,"16,499",1290 SUPER DUKE GT,Sport Touring,2020
1328,"15,990",SUPER ADVENTURE S,Dual Sport,2020
17936,"12,498",1290 SUPER ADVENTURE S,KTM Standard,2019
46187,"11,948",1290 SUPER ADVENTURE,Sport Touring,2015
8895,"9,578",1290 SUPER DUKE R ABS 1290 R ABS,Sport Touring,2015
2,"20,299",1290 SUPER ADVENTURE S,Dirt Bike,2023
2,"12,999",690 ENDURO R,Dirt Bike,2023
2,"12,949",890 DUKE R,KTM Sportbike,2023
2,"18,577",1290 SUPER ADVENTURE S,KTM Sportbike,2022
2,"8,277",250 SX,Dirt Bike,2022
2697,"10,995",890 DUKE R,KTM Sportbike,2022
2,"15,398",890 DUKE R,KTM Custom,2022
4522,"12,499",890 ADVENTURE,KTM Standard,2021
241,"7,991",250 XC-F,Dirt Bike,2021
148,"9,997",350 XC-F KAILUB RUSSELL 350 F KAILUB RUSSELL,Dirt Bike,2021
10821,"10,799",890 DUKE,KTM Sportbike,2021
20109,"14,999",1290 SUPER ADVENTURE,Dual Sport,2020
9912,"14,990",SUPER ADVENTURE S,Dual Sport,2020
6527,"11,991",790 ADVENTURE R,Sport Touring,2020
3072,"15,999",1290 SUPER ADVENTURE S,Dual Sport,2020
4748,"8,250",300 XC-W TPI,Dirt Bike,2019
17914,"12,899",1290 SUPER ADVENTURE S,Sport Touring,2018
39387,"11,999",1290 SUPER DUKE R,KTM Sportbike,2018
2754,"4,499",RC 390,KTM Sportbike,2018
3716,"8,495",DUKE 690,KTM Standard,2018
11959,"7,088",690 DUKE,KTM Sportbike,2018
55,"4,499",65 SX,Dirt Bike,2018
9025,"7,499",690 DUKE,KTM Sportbike,2018
8567,"13,999",1290 SUPER ADVENTURE R,KTM Standard,2018
13312,"14,750",1290 SUPER ADVENTURE R,Sport Touring,2018
418,"4,995",250 XC-F,Dirt Bike,2017
27620,"10,495",1190 ADVENTURE,Dual Sport,2015
6790,"4,000",390 DUKE,KTM Sportbike,2015
42648,"11,750",1290 SUPER DUKE R,KTM Sportbike,2015
13679,"11,500",1290 SUPER ADVENTURE T,Dual Sport,2015
38050,"4,899",SUPER DUKE 990,KTM Sportbike,2007
5,"19,799",1290 SUPER DUKE GT,Sport Touring,2023
16,"10,899",450 SX-F,KTM Standard,2023
16,"11,649",450 XC-F,KTM Standard,2023
16,"7,949",125 SX,KTM Standard,2023
16,"12,999",690 ENDURO R,Dual Sport,2023
5,"7,994",450 SX-F,Dirt Bike,2023
5,"20,299",SUPER ADVENTURE 1290 R - BLUE - WHITE - ORANGE,Dual Sport,2023
5,"20,399",1290 SUPERDUKE R SUPER ADVENTURE S,KTM Standard,2023
2,"7,399",390 ADVENTURE,Dirt Bike,2023
2,"20,299",1290 SUPER ADVENTURE S,Dual Sport,2023
3,"20,299",1290 SUPER ADVENTURE R,Dirt Bike,2023
2,"5,499",65 SX,Dirt Bike,2023
2,"4,199",200 DUKE,KTM Sportbike,2023
3,"20,399",1290 SUPER DUKE R EVO,KTM Sportbike,2023
3,"9,199",790 DUKE,KTM Sportbike,2023
3,"12,549",500 EXC-F,Dirt Bike,2023
2,"11,999",450 SMR,KTM Sportbike,2023
536,"11,849",450 SMR,KTM Competition,2023
2,"12,649",450 XC-F,Dirt Bike,2023
2,"11,649",350 XC-F,Dirt Bike,2024
2,"10,899",350 SX-F,KTM Mx,2024
5,"9,149",250 SX,KTM Mx,2024
2,"11,299",300 XC,Dirt Bike,2024
2,"11,099",450 SX-F,KTM Mx,2024
2,"11,649",350 XC-F,Dirt Bike,2024
5,"11,299",300 XC,Dirt Bike,2024
5,"9,399",300 SX,KTM Mx,2024
5,"10,899",350 SX-F,KTM Mx,2024
2,"11,099",450 SX-F,KTM Mx,2024
2,"10,999",890 DUKE,KTM Standard,2022
5,"7,995",890 DUKE GP,KTM Standard,2022
32,"8,485",350 SX-F,KTM Competition,2022
2,"5,799",390 DUKE,KTM Standard,2022
338,"5,585",390 DUKE,KTM Standard,2022
4667,"5,499",390 DUKE,KTM Sportbike,2022
974,"13,298",890 ADVENTURE,KTM Sportbike,2022
3,"5,799",RC 390,KTM Sportbike,2022
2179,"8,490",350 EXC-F STREET LEGAL 350 F,KTM Standard,2020
66,"9,599",450 SX-F FACTORY EDITION,KTM Competition,2020
3531,"4,199",RC 390,KTM Sportbike,2020
2686,"8,138",350 EXC-F,Dirt Bike,2019
11938,"16,901",1290 SUPER DUKE R,KTM Sportbike,2019
4239,"11,450",790 ADVENTURE R,KTM Standard,2019
1234,"6,475",RC 390 ABS,KTM Sportbike,2019
23318,"10,999",1290 SUPER DUKE R,KTM Sportbike,2018
2409,"5,201",390DUKE,KTM Custom,2018
6754,"5,000",390 DUKE,KTM Sportbike,2018
18332,"11,999",1090 ADVENTURE R,KTM Standard,2018
8369,"14,750",1290 SUPER ADVENTURE R,KTM Touring,2018
481,"5,995",450 XC-F,Dirt Bike,2018
23160,"12,495",1290 SUPER ADVENTURE R,Sport Touring,2018
27842,"6,999",690 DUKE,KTM Standard,2017
29860,"3,999",RC390,KTM Sportbike,2017
7912,"13,999",1290 SUPER DUKE GT,Sport Touring,2017
8,"2,468",50 SX,Dirt Bike,2016
16382,"12,999",1290 SUPER ADVENTURE,Sport Touring,2016
43766,"12,987",1290 SUPER ADVENTURE,Dual Sport,2015
35703,"11,999",1190 ADVENTURE,KTM Standard,2014
43060,"9,999",1190 ADVENTURE R,Dual Sport,2014
19014,"5,999",690 ABS DUKE,KTM Sportbike,2014
21836,"10,999",1190 ADVENTURE,Dual Sport,2014
17695,"4,499",690 DUKE ABS 690 ABS,KTM Sportbike,2014
5,"12,999",690 SMC R ENDURO R,Dual Sport,2023
5,"9,199",790 DUKE,KTM Sportbike,2023
2,"10,999",500 EXC-F,KTM Standard,2023
8,"9,199",790 DUKE,KTM Standard,2023
8,"15,199",890 ADVENTURE R,Dual Sport,2023
